date,3644,3696,3592,3540
20240915,"{""P35D96066134CP36D88019966"": -0.17293371260166168, ""P35D87742303CP36D79700499"": -0.1742679625749588, ""P35D96066134CP36D79700499"": -0.17397071421146393, ""P35D62770809CP36D71381031"": -0.17925390601158142, ""P35D71094640CP36D71381031"": -0.17810745537281036, ""P35D79418472CP36D71381031"": -0.17727269232273102, ""P35D87742303CP36D71381031"": -0.17650434374809265, ""P35D96066134CP36D71381031"": -0.17552731931209564, ""P35D04503990CP36D63061564"": -0.1816376894712448, ""P35D62770809CP36D63061564"": -0.18138304352760315, ""P35D71094640CP36D63061564"": -0.17996886372566223, ""P35D79418472CP36D63061564"": -0.1788414865732193, ""P35D87742303CP36D63061564"": -0.17658577859401703, ""P35D96066134CP36D63061564"": -0.1750050038099289, ""P35D04503990CP36D54742096"": -0.18359851837158203, ""P35D12827822CP36D54742096"": -0.1834038496017456, ""P35D21151653CP36D54742096"": -0.18319028615951538, ""P35D29475484CP36D54742096"": -0.18345513939857483, ""P35D46123147CP36D54742096"": -0.18418031930923462, ""P35D54446978CP36D54742096"": -0.18288889527320862, ""P35D62770809CP36D54742096"": -0.1821759045124054, ""P35D71094640CP36D54742096"": -0.1810755580663681, ""P35D79418472CP36D54742096"": -0.17909350991249084, ""P35D87742303CP36D54742096"": -0.17725105583667755, ""P35D96066134CP36D54742096"": -0.17708782851696014, ""P35D04503990CP36D46422628"": -0.1792915314435959, ""P35D12827822CP36D46422628"": -0.18230561912059784, ""P35D21151653CP36D46422628"": -0.1831624060869217, ""P35D29475484CP36D46422628"": -0.1834682673215866, ""P35D37799315CP36D46422628"": -0.18322858214378357, ""P35D46123147CP36D46422628"": -0.18225552141666412, ""P35D54446978CP36D46422628"": -0.18122316896915436, ""P35D62770809CP36D46422628"": -0.18056263029575348, ""P35D71094640CP36D46422628"": -0.18024225533008575, ""P35D79418472CP36D46422628"": -0.18016105890274048, ""P35D87742303CP36D46422628"": -0.18002985417842865, ""P35D96066134CP36D46422628"": -0.17917466163635254, ""P35D04503990CP36D38103161"": -0.169534832239151, ""P35D12827822CP36D38103161"": -0.1761147528886795, ""P35D21151653CP36D38103161"": -0.18030045926570892, ""P35D29475484CP36D38103161"": -0.18151412904262543, ""P35D37799315CP36D38103161"": -0.1808423101902008, ""P35D46123147CP36D38103161"": -0.17924906313419342, ""P35D54446978CP36D38103161"": -0.17812883853912354, ""P35D62770809CP36D38103161"": -0.178085058927536, ""P35D71094640CP36D38103161"": -0.1803153157234192, ""P35D79418472CP36D38103161"": -0.18340066075325012, ""P35D87742303CP36D38103161"": -0.182981476187706, ""P35D04503990CP36D29783693"": -0.16730259358882904, ""P35D12827822CP36D29783693"": -0.17168885469436646, ""P35D21151653CP36D29783693"": -0.17583008110523224, ""P35D29475484CP36D29783693"": -0.17775538563728333, ""P35D37799315CP36D29783693"": -0.178400918841362, ""P35D46123147CP36D29783693"": -0.17886878550052643, ""P35D54446978CP36D29783693"": -0.1796431839466095, ""P35D62770809CP36D29783693"": -0.18088074028491974, ""P35D71094640CP36D29783693"": -0.1839619129896164, ""P35D79418472CP36D29783693"": -0.18590082228183746, ""P35D04503990CP36D21464226"": -0.1793045997619629, ""P35D12827822CP36D21464226"": -0.17980818450450897, ""P35D21151653CP36D21464226"": -0.18160970509052277, ""P35D29475484CP36D21464226"": -0.18327267467975616, ""P35D37799315CP36D21464226"": -0.18442876636981964, ""P35D46123147CP36D21464226"": -0.18475696444511414, ""P35D54446978CP36D21464226"": -0.18489745259284973, ""P35D62770809CP36D21464226"": -0.1857842653989792, ""P35D71094640CP36D21464226"": -0.1872216761112213, ""P35D79418472CP36D21464226"": -0.18843519687652588, ""P35D04503990CP36D13144758"": -0.20088891685009003, ""P35D12827822CP36D13144758"": -0.1983426809310913, ""P35D21151653CP36D13144758"": -0.19685067236423492, ""P35D29475484CP36D13144758"": -0.1952762007713318, ""P35D37799315CP36D13144758"": -0.192886620759964, ""P35D46123147CP36D13144758"": -0.19008181989192963, ""P35D54446978CP36D13144758"": -0.18786737322807312, ""P35D62770809CP36D13144758"": -0.18684279918670654, ""P35D71094640CP36D13144758"": -0.18633034825325012, ""P35D79418472CP36D13144758"": -0.1875171661376953, ""P35D04503990CP36D04825291"": -0.23315370082855225, ""P35D12827822CP36D04825291"": -0.2272966206073761, ""P35D21151653CP36D04825291"": -0.2216857224702835, ""P35D29475484CP36D04825291"": -0.21515266597270966, ""P35D37799315CP36D04825291"": -0.20730537176132202, ""P35D46123147CP36D04825291"": -0.19869683682918549, ""P35D54446978CP36D04825291"": -0.1906902939081192, ""P35D62770809CP36D04825291"": -0.18555311858654022, ""P35D71094640CP36D04825291"": -0.18418654799461365, ""P35D79418472CP36D04825291"": -0.186301127076149, ""P35D87742303CP36D04825291"": -0.1891438513994217}","{""P36D04389965CP36D88019966"": -0.17286166548728943, ""P36D12713797CP36D88019966"": -0.17305976152420044, ""P36D04389965CP36D79700499"": -0.17380312085151672, ""P36D12713797CP36D79700499"": -0.17423038184642792, ""P36D04389965CP36D71381031"": -0.17474892735481262, ""P36D12713797CP36D71381031"": -0.17500343918800354, ""P36D04389965CP36D63061564"": -0.17510251700878143, ""P36D12713797CP36D63061564"": -0.175777867436409, ""P36D04389965CP36D54742096"": -0.17716877162456512, ""P36D12713797CP36D54742096"": -0.17674435675144196, ""P36D04389965CP36D46422628"": -0.17802557349205017}","{""P34D62884834CP36D79700499"": -0.17935575544834137, ""P34D71208665CP36D79700499"": -0.17894598841667175, ""P34D54561003CP36D71381031"": -0.18070225417613983, ""P34D62884834CP36D71381031"": -0.18048018217086792, ""P34D71208665CP36D71381031"": -0.18024083971977234, ""P34D79532497CP36D71381031"": -0.17947107553482056, ""P34D87856328CP36D71381031"": -0.17949903011322021, ""P34D37913340CP36D63061564"": -0.1797536015510559, ""P34D46237172CP36D63061564"": -0.17917728424072266, ""P34D54561003CP36D63061564"": -0.1785217672586441, ""P34D62884834CP36D63061564"": -0.17827744781970978, ""P34D71208665CP36D63061564"": -0.17890985310077667, ""P34D79532497CP36D63061564"": -0.1808881014585495, ""P34D87856328CP36D63061564"": -0.18224412202835083, ""P34D96180159CP36D63061564"": -0.18233537673950195, ""P34D29589509CP36D54742096"": -0.1794837862253189, ""P34D37913340CP36D54742096"": -0.17938250303268433, ""P34D46237172CP36D54742096"": -0.17802521586418152, ""P34D54561003CP36D54742096"": -0.1758352667093277, ""P34D62884834CP36D54742096"": -0.17370794713497162, ""P34D71208665CP36D54742096"": -0.17306040227413177, ""P34D79532497CP36D54742096"": -0.17512241005897522, ""P34D87856328CP36D54742096"": -0.17881081998348236, ""P34D96180159CP36D54742096"": -0.18224243819713593, ""P34D21265678CP36D46422628"": -0.18099956214427948, ""P34D29589509CP36D46422628"": -0.18271546065807343, ""P34D37913340CP36D46422628"": -0.1828187257051468, ""P34D46237172CP36D46422628"": -0.1802445501089096, ""P34D54561003CP36D46422628"": -0.17550858855247498, ""P34D62884834CP36D46422628"": -0.1705484837293625, ""P34D71208665CP36D46422628"": -0.16709303855895996, ""P34D79532497CP36D46422628"": -0.16633003950119019, ""P34D87856328CP36D46422628"": -0.16881169378757477, ""P34D96180159CP36D46422628"": -0.17386232316493988, ""P34D12941847CP36D38103161"": -0.18240854144096375, ""P34D21265678CP36D38103161"": -0.18782103061676025, ""P34D29589509CP36D38103161"": -0.19164033234119415, ""P34D37913340CP36D38103161"": -0.19268690049648285, ""P34D46237172CP36D38103161"": -0.18983513116836548, ""P34D54561003CP36D38103161"": -0.18388617038726807, ""P34D62884834CP36D38103161"": -0.1763715296983719, ""P34D71208665CP36D38103161"": -0.1693481057882309, ""P34D79532497CP36D38103161"": -0.1645083874464035, ""P34D87856328CP36D38103161"": -0.1625000685453415, ""P34D96180159CP36D38103161"": -0.16413937509059906, ""P34D04618015CP36D29783693"": -0.18435807526111603, ""P34D12941847CP36D29783693"": -0.19255021214485168, ""P34D21265678CP36D29783693"": -0.20382621884346008, ""P34D29589509CP36D29783693"": -0.2120220959186554, ""P34D37913340CP36D29783693"": -0.21507591009140015, ""P34D46237172CP36D29783693"": -0.21239060163497925, ""P34D54561003CP36D29783693"": -0.20471005141735077, ""P34D62884834CP36D29783693"": -0.19455040991306305, ""P34D71208665CP36D29783693"": -0.18380503356456757, ""P34D79532497CP36D29783693"": -0.17415496706962585, ""P34D87856328CP36D29783693"": -0.16798733174800873, ""P34D96180159CP36D29783693"": -0.16583576798439026, ""P34D04618015CP36D21464226"": -0.19690047204494476, ""P34D12941847CP36D21464226"": -0.21039658784866333, ""P34D21265678CP36D21464226"": -0.225705087184906, ""P34D29589509CP36D21464226"": -0.23746642470359802, ""P34D37913340CP36D21464226"": -0.2422594428062439, ""P34D46237172CP36D21464226"": -0.23979391157627106, ""P34D54561003CP36D21464226"": -0.23172681033611298, ""P34D62884834CP36D21464226"": -0.22048354148864746, ""P34D71208665CP36D21464226"": -0.2076682597398758, ""P34D79532497CP36D21464226"": -0.19585947692394257, ""P34D87856328CP36D21464226"": -0.18744806945323944, ""P34D96180159CP36D21464226"": -0.1819717288017273, ""P34D04618015CP36D13144758"": -0.22448402643203735, ""P34D12941847CP36D13144758"": -0.24168899655342102, ""P34D21265678CP36D13144758"": -0.25766700506210327, ""P34D29589509CP36D13144758"": -0.2689281404018402, ""P34D37913340CP36D13144758"": -0.27314943075180054, ""P34D46237172CP36D13144758"": -0.27096331119537354, ""P34D54561003CP36D13144758"": -0.2630786895751953, ""P34D62884834CP36D13144758"": -0.25142309069633484, ""P34D71208665CP36D13144758"": -0.2378152310848236, ""P34D79532497CP36D13144758"": -0.22440308332443237, ""P34D87856328CP36D13144758"": -0.21344056725502014, ""P34D96180159CP36D13144758"": -0.20563580095767975, ""P34D04618015CP36D04825291"": -0.25662359595298767, ""P34D12941847CP36D04825291"": -0.2718115448951721, ""P34D21265678CP36D04825291"": -0.2842694818973541, ""P34D29589509CP36D04825291"": -0.2912990152835846, ""P34D37913340CP36D04825291"": -0.2941899001598358, ""P34D46237172CP36D04825291"": -0.29314756393432617, ""P34D54561003CP36D04825291"": -0.2889190912246704, ""P34D62884834CP36D04825291"": -0.2823562026023865, ""P34D71208665CP36D04825291"": -0.27297621965408325, ""P34D79532497CP36D04825291"": -0.2612573802471161, ""P34D87856328CP36D04825291"": -0.2493279129266739, ""P34D96180159CP36D04825291"": -0.2401352822780609}","{""P33D87970353CP36D21464226"": -0.18722116947174072, ""P33D96294184CP36D21464226"": -0.18916045129299164, ""P33D54675028CP36D13144758"": -0.188579723238945, ""P33D62998859CP36D13144758"": -0.18882636725902557, ""P33D71322690CP36D13144758"": -0.1895410120487213, ""P33D79646522CP36D13144758"": -0.19211484491825104, ""P33D87970353CP36D13144758"": -0.1993575394153595, ""P33D96294184CP36D13144758"": -0.21015529334545135, ""P33D04732041CP36D04825291"": -0.1936657726764679, ""P33D13055872CP36D04825291"": -0.19403497874736786, ""P33D21379703CP36D04825291"": -0.19346608221530914, ""P33D29703534CP36D04825291"": -0.19221243262290955, ""P33D38027366CP36D04825291"": -0.19106639921665192, ""P33D46351197CP36D04825291"": -0.1920469105243683, ""P33D54675028CP36D04825291"": -0.19496025145053864, ""P33D62998859CP36D04825291"": -0.19898656010627747, ""P33D71322690CP36D04825291"": -0.20465900003910065, ""P33D79646522CP36D04825291"": -0.21354788541793823, ""P33D87970353CP36D04825291"": -0.2262486219406128, ""P33D96294184CP36D04825291"": -0.24120280146598816}"
20240916,"{""P35D96066134CP36D88019966"": -0.21745817363262177, ""P35D87742303CP36D79700499"": -0.2197125256061554, ""P35D96066134CP36D79700499"": -0.2191300243139267, ""P35D62770809CP36D71381031"": -0.22878475487232208, ""P35D71094640CP36D71381031"": -0.2255719155073166, ""P35D79418472CP36D71381031"": -0.22364544868469238, ""P35D87742303CP36D71381031"": -0.2225237488746643, ""P35D96066134CP36D71381031"": -0.22140437364578247, ""P35D04503990CP36D63061564"": -0.23537302017211914, ""P35D62770809CP36D63061564"": -0.2302761822938919, ""P35D71094640CP36D63061564"": -0.22652749717235565, ""P35D79418472CP36D63061564"": -0.2256534844636917, ""P35D87742303CP36D63061564"": -0.22331459820270538, ""P35D96066134CP36D63061564"": -0.22092457115650177, ""P35D04503990CP36D54742096"": -0.23672206699848175, ""P35D12827822CP36D54742096"": -0.23629280924797058, ""P35D21151653CP36D54742096"": -0.2354508489370346, ""P35D29475484CP36D54742096"": -0.2348155379295349, ""P35D46123147CP36D54742096"": -0.2343660145998001, ""P35D54446978CP36D54742096"": -0.23136596381664276, ""P35D62770809CP36D54742096"": -0.22980822622776031, ""P35D71094640CP36D54742096"": -0.22845502197742462, ""P35D79418472CP36D54742096"": -0.22641481459140778, ""P35D87742303CP36D54742096"": -0.22371849417686462, ""P35D96066134CP36D54742096"": -0.2229306995868683, ""P35D04503990CP36D46422628"": -0.23213931918144226, ""P35D12827822CP36D46422628"": -0.23390455543994904, ""P35D21151653CP36D46422628"": -0.23432590067386627, ""P35D29475484CP36D46422628"": -0.23398934304714203, ""P35D37799315CP36D46422628"": -0.23266912996768951, ""P35D46123147CP36D46422628"": -0.23058655858039856, ""P35D54446978CP36D46422628"": -0.22881655395030975, ""P35D62770809CP36D46422628"": -0.2281433790922165, ""P35D71094640CP36D46422628"": -0.22772371768951416, ""P35D79418472CP36D46422628"": -0.22748497128486633, ""P35D87742303CP36D46422628"": -0.22723639011383057, ""P35D96066134CP36D46422628"": -0.22586776316165924, ""P35D04503990CP36D38103161"": -0.22360895574092865, ""P35D12827822CP36D38103161"": -0.22851549088954926, ""P35D21151653CP36D38103161"": -0.2305111140012741, ""P35D29475484CP36D38103161"": -0.22999708354473114, ""P35D37799315CP36D38103161"": -0.2278585284948349, ""P35D46123147CP36D38103161"": -0.225690096616745, ""P35D54446978CP36D38103161"": -0.22404859960079193, ""P35D62770809CP36D38103161"": -0.22382915019989014, ""P35D71094640CP36D38103161"": -0.22666865587234497, ""P35D79418472CP36D38103161"": -0.2308015078306198, ""P35D87742303CP36D38103161"": -0.23062755167484283, ""P35D04503990CP36D29783693"": -0.2217468023300171, ""P35D12827822CP36D29783693"": -0.2257942408323288, ""P35D21151653CP36D29783693"": -0.22742436826229095, ""P35D29475484CP36D29783693"": -0.22684091329574585, ""P35D37799315CP36D29783693"": -0.2257295846939087, ""P35D46123147CP36D29783693"": -0.22491104900836945, ""P35D54446978CP36D29783693"": -0.2243293970823288, ""P35D62770809CP36D29783693"": -0.22460925579071045, ""P35D71094640CP36D29783693"": -0.228226900100708, ""P35D79418472CP36D29783693"": -0.23150591552257538, ""P35D04503990CP36D21464226"": -0.23185881972312927, ""P35D12827822CP36D21464226"": -0.23287944495677948, ""P35D21151653CP36D21464226"": -0.23325753211975098, ""P35D29475484CP36D21464226"": -0.23272448778152466, ""P35D37799315CP36D21464226"": -0.23163318634033203, ""P35D46123147CP36D21464226"": -0.23034803569316864, ""P35D54446978CP36D21464226"": -0.22942639887332916, ""P35D62770809CP36D21464226"": -0.22970004379749298, ""P35D71094640CP36D21464226"": -0.23138085007667542, ""P35D79418472CP36D21464226"": -0.23265130817890167, ""P35D04503990CP36D13144758"": -0.2504827380180359, ""P35D12827822CP36D13144758"": -0.24886585772037506, ""P35D21151653CP36D13144758"": -0.2466907501220703, ""P35D29475484CP36D13144758"": -0.24340075254440308, ""P35D37799315CP36D13144758"": -0.23912690579891205, ""P35D46123147CP36D13144758"": -0.23449747264385223, ""P35D54446978CP36D13144758"": -0.23090870678424835, ""P35D62770809CP36D13144758"": -0.2297280877828598, ""P35D71094640CP36D13144758"": -0.2297557294368744, ""P35D79418472CP36D13144758"": -0.2311270385980606, ""P35D04503990CP36D04825291"": -0.2785570025444031, ""P35D12827822CP36D04825291"": -0.2747476398944855, ""P35D21151653CP36D04825291"": -0.2701127827167511, ""P35D29475484CP36D04825291"": -0.26352155208587646, ""P35D37799315CP36D04825291"": -0.2546849846839905, ""P35D46123147CP36D04825291"": -0.24400044977664948, ""P35D54446978CP36D04825291"": -0.23345300555229187, ""P35D62770809CP36D04825291"": -0.22697106003761292, ""P35D71094640CP36D04825291"": -0.2259335070848465, ""P35D79418472CP36D04825291"": -0.22869831323623657, ""P35D87742303CP36D04825291"": -0.23150081932544708}","{""P36D04389965CP36D88019966"": -0.216425821185112, ""P36D12713797CP36D88019966"": -0.2154824435710907, ""P36D04389965CP36D79700499"": -0.21853390336036682, ""P36D12713797CP36D79700499"": -0.21806082129478455, ""P36D04389965CP36D71381031"": -0.219981849193573, ""P36D12713797CP36D71381031"": -0.2195551097393036, ""P36D04389965CP36D63061564"": -0.22034817934036255, ""P36D12713797CP36D63061564"": -0.2205614149570465, ""P36D04389965CP36D54742096"": -0.22233404219150543, ""P36D12713797CP36D54742096"": -0.2213761806488037, ""P36D04389965CP36D46422628"": -0.22362446784973145}","{""P34D62884834CP36D79700499"": -0.23426973819732666, ""P34D71208665CP36D79700499"": -0.23303799331188202, ""P34D54561003CP36D71381031"": -0.23794272541999817, ""P34D62884834CP36D71381031"": -0.2366863489151001, ""P34D71208665CP36D71381031"": -0.23531052470207214, ""P34D79532497CP36D71381031"": -0.23314082622528076, ""P34D87856328CP36D71381031"": -0.2327791452407837, ""P34D37913340CP36D63061564"": -0.23918400704860687, ""P34D46237172CP36D63061564"": -0.2374403476715088, ""P34D54561003CP36D63061564"": -0.23555244505405426, ""P34D62884834CP36D63061564"": -0.23434552550315857, ""P34D71208665CP36D63061564"": -0.23401190340518951, ""P34D79532497CP36D63061564"": -0.23560407757759094, ""P34D87856328CP36D63061564"": -0.2366790622472763, ""P34D96180159CP36D63061564"": -0.23648212850093842, ""P34D29589509CP36D54742096"": -0.23920023441314697, ""P34D37913340CP36D54742096"": -0.23742526769638062, ""P34D46237172CP36D54742096"": -0.23432685434818268, ""P34D54561003CP36D54742096"": -0.23020657896995544, ""P34D62884834CP36D54742096"": -0.22669930756092072, ""P34D71208665CP36D54742096"": -0.22559836506843567, ""P34D79532497CP36D54742096"": -0.22836361825466156, ""P34D87856328CP36D54742096"": -0.23296810686588287, ""P34D96180159CP36D54742096"": -0.23589473962783813, ""P34D21265678CP36D46422628"": -0.24138526618480682, ""P34D29589509CP36D46422628"": -0.24088360369205475, ""P34D37913340CP36D46422628"": -0.23748067021369934, ""P34D46237172CP36D46422628"": -0.23206385970115662, ""P34D54561003CP36D46422628"": -0.22568783164024353, ""P34D62884834CP36D46422628"": -0.22016754746437073, ""P34D71208665CP36D46422628"": -0.21712195873260498, ""P34D79532497CP36D46422628"": -0.2180192917585373, ""P34D87856328CP36D46422628"": -0.22290387749671936, ""P34D96180159CP36D46422628"": -0.22852814197540283, ""P34D12941847CP36D38103161"": -0.24414591491222382, ""P34D21265678CP36D38103161"": -0.24666538834571838, ""P34D29589509CP36D38103161"": -0.2468254119157791, ""P34D37913340CP36D38103161"": -0.24373403191566467, ""P34D46237172CP36D38103161"": -0.23796996474266052, ""P34D54561003CP36D38103161"": -0.23062382638454437, ""P34D62884834CP36D38103161"": -0.22287093102931976, ""P34D71208665CP36D38103161"": -0.2164308726787567, ""P34D79532497CP36D38103161"": -0.2132728099822998, ""P34D87856328CP36D38103161"": -0.21440550684928894, ""P34D96180159CP36D38103161"": -0.21832166612148285, ""P34D04618015CP36D29783693"": -0.2483513504266739, ""P34D12941847CP36D29783693"": -0.2526569962501526, ""P34D21265678CP36D29783693"": -0.25953471660614014, ""P34D29589509CP36D29783693"": -0.2626045346260071, ""P34D37913340CP36D29783693"": -0.2612931728363037, ""P34D46237172CP36D29783693"": -0.2558584213256836, ""P34D54561003CP36D29783693"": -0.2471236288547516, ""P34D62884834CP36D29783693"": -0.23647187650203705, ""P34D71208665CP36D29783693"": -0.2263314574956894, ""P34D79532497CP36D29783693"": -0.21935132145881653, ""P34D87856328CP36D29783693"": -0.21674299240112305, ""P34D96180159CP36D29783693"": -0.21793565154075623, ""P34D04618015CP36D21464226"": -0.25820472836494446, ""P34D12941847CP36D21464226"": -0.26800233125686646, ""P34D21265678CP36D21464226"": -0.2778686285018921, ""P34D29589509CP36D21464226"": -0.2841196358203888, ""P34D37913340CP36D21464226"": -0.2847645878791809, ""P34D46237172CP36D21464226"": -0.27943867444992065, ""P34D54561003CP36D21464226"": -0.2697003483772278, ""P34D62884834CP36D21464226"": -0.2580045461654663, ""P34D71208665CP36D21464226"": -0.24694831669330597, ""P34D79532497CP36D21464226"": -0.23842117190361023, ""P34D87856328CP36D21464226"": -0.2333913892507553, ""P34D96180159CP36D21464226"": -0.23162704706192017, ""P34D04618015CP36D13144758"": -0.28120163083076477, ""P34D12941847CP36D13144758"": -0.29497843980789185, ""P34D21265678CP36D13144758"": -0.30690157413482666, ""P34D29589509CP36D13144758"": -0.3135099411010742, ""P34D37913340CP36D13144758"": -0.31332674622535706, ""P34D46237172CP36D13144758"": -0.307634562253952, ""P34D54561003CP36D13144758"": -0.29775115847587585, ""P34D62884834CP36D13144758"": -0.28554344177246094, ""P34D71208665CP36D13144758"": -0.2734535038471222, ""P34D79532497CP36D13144758"": -0.26368048787117004, ""P34D87856328CP36D13144758"": -0.2568697929382324, ""P34D96180159CP36D13144758"": -0.2526927590370178, ""P34D04618015CP36D04825291"": -0.3075290620326996, ""P34D12941847CP36D04825291"": -0.32103824615478516, ""P34D21265678CP36D04825291"": -0.33139410614967346, ""P34D29589509CP36D04825291"": -0.3354569971561432, ""P34D37913340CP36D04825291"": -0.33461228013038635, ""P34D46237172CP36D04825291"": -0.3308413624763489, ""P34D54561003CP36D04825291"": -0.32429248094558716, ""P34D62884834CP36D04825291"": -0.3156389594078064, ""P34D71208665CP36D04825291"": -0.30599772930145264, ""P34D79532497CP36D04825291"": -0.29718920588493347, ""P34D87856328CP36D04825291"": -0.28924861550331116, ""P34D96180159CP36D04825291"": -0.2830294370651245}","{""P33D87970353CP36D21464226"": -0.2571428716182709, ""P33D96294184CP36D21464226"": -0.254425585269928, ""P33D54675028CP36D13144758"": -0.26412931084632874, ""P33D62998859CP36D13144758"": -0.26362931728363037, ""P33D71322690CP36D13144758"": -0.26177558302879333, ""P33D79646522CP36D13144758"": -0.26164937019348145, ""P33D87970353CP36D13144758"": -0.26358240842819214, ""P33D96294184CP36D13144758"": -0.269864022731781, ""P33D04732041CP36D04825291"": -0.26153889298439026, ""P33D13055872CP36D04825291"": -0.26191020011901855, ""P33D21379703CP36D04825291"": -0.26220428943634033, ""P33D29703534CP36D04825291"": -0.26152077317237854, ""P33D38027366CP36D04825291"": -0.26134413480758667, ""P33D46351197CP36D04825291"": -0.2626817226409912, ""P33D54675028CP36D04825291"": -0.2649695575237274, ""P33D62998859CP36D04825291"": -0.26693472266197205, ""P33D71322690CP36D04825291"": -0.26974982023239136, ""P33D79646522CP36D04825291"": -0.27493175864219666, ""P33D87970353CP36D04825291"": -0.2828783690929413, ""P33D96294184CP36D04825291"": -0.29412543773651123}"
