date,2329,2330,2331,2383,2332,2384,2436
20240915,"{""P9D074686431CN0D058236272"": 0.10845395922660828, ""P9D157924743CN0D058236272"": 0.10996091365814209, ""P9D241163055CN0D058236272"": 0.11570440977811813, ""P9D324401368CN0D058236272"": 0.12205693125724792, ""P9D074686431CN0D141430948"": 0.10459630936384201, ""P9D157924743CN0D141430948"": 0.10744790732860565, ""P9D241163055CN0D141430948"": 0.11345319449901581, ""P9D324401368CN0D141430948"": 0.11987433582544327, ""P9D074686431CN0D224625623"": 0.10012292116880417, ""P9D157924743CN0D224625623"": 0.10513707995414734, ""P9D241163055CN0D224625623"": 0.11195328831672668, ""P9D324401368CN0D224625623"": 0.11784296482801437, ""P9D074686431CN0D307820299"": 0.0986299142241478, ""P9D157924743CN0D307820299"": 0.10475564002990723, ""P9D241163055CN0D307820299"": 0.11128337681293488, ""P9D074686431CN0D391014975"": 0.0987463966012001, ""P9D157924743CN0D391014975"": 0.10455649346113205, ""P9D241163055CN0D391014975"": 0.11008098721504211, ""P9D074686431CN0D474209650"": 0.09898249804973602, ""P9D157924743CN0D474209650"": 0.1038590520620346, ""P9D074686431CN0D557404326"": 0.09809225797653198, ""P9D157924743CN0D557404326"": 0.10242908447980881, ""P9D074686431CN0D640599001"": 0.09551037847995758}","{""P9D074686431CN1D389351081"": 0.05220988020300865, ""P9D074686431CN1D472545757"": 0.0482046902179718, ""P9D157924743CN1D472545757"": 0.052091456949710846, ""P9D074686431CN1D555740432"": 0.0429702028632164, ""P9D157924743CN1D555740432"": 0.04704456031322479, ""P9D074686431CN1D638935108"": 0.039735447615385056, ""P9D157924743CN1D638935108"": 0.042229022830724716, ""P9D241163055CN1D638935108"": 0.04410111531615257, ""P9D074686431CN1D722129783"": 0.03613466024398804, ""P9D157924743CN1D722129783"": 0.0400344617664814, ""P9D241163055CN1D722129783"": 0.04243865981698036, ""P9D074686431CN1D805324459"": 0.03471076488494873, ""P9D157924743CN1D805324459"": 0.037659965455532074, ""P9D241163055CN1D805324459"": 0.04030904173851013, ""P9D074686431CN1D888519134"": 0.03258203715085983, ""P9D157924743CN1D888519134"": 0.03348512947559357, ""P9D241163055CN1D888519134"": 0.037103187292814255, ""P9D324401368CN1D888519134"": 0.040651798248291016, ""P9D074686431CN1D971713810"": 0.030431143939495087, ""P9D157924743CN1D971713810"": 0.030147479847073555, ""P9D241163055CN1D971713810"": 0.03415222838521004, ""P9D324401368CN1D971713810"": 0.03669852390885353}","{""P9D074686431CN2D054908485"": 0.029263421893119812, ""P9D157924743CN2D054908485"": 0.029746176674962044, ""P9D241163055CN2D054908485"": 0.031138934195041656, ""P9D324401368CN2D054908485"": 0.03235873207449913, ""P9D407639680CN2D054908485"": 0.037182364612817764, ""P9D074686431CN2D138103161"": 0.028225457295775414, ""P9D157924743CN2D138103161"": 0.028674021363258362, ""P9D241163055CN2D138103161"": 0.029786445200443268, ""P9D324401368CN2D138103161"": 0.03224843367934227, ""P9D407639680CN2D138103161"": 0.03479587286710739, ""P9D490877993CN2D138103161"": 0.03983047232031822, ""P9D074686431CN2D221297836"": 0.027229776605963707, ""P9D157924743CN2D221297836"": 0.02775639481842518, ""P9D241163055CN2D221297836"": 0.027964703738689423, ""P9D324401368CN2D221297836"": 0.029332691803574562, ""P9D407639680CN2D221297836"": 0.03338932991027832, ""P9D490877993CN2D221297836"": 0.03554569557309151, ""P9D574116305CN2D221297836"": 0.0408356636762619, ""P9D074686431CN2D304492512"": 0.030276739969849586, ""P9D157924743CN2D304492512"": 0.030100131407380104, ""P9D241163055CN2D304492512"": 0.028012145310640335, ""P9D324401368CN2D304492512"": 0.026824533939361572, ""P9D407639680CN2D304492512"": 0.029102273285388947, ""P9D490877993CN2D304492512"": 0.0304891187697649, ""P9D574116305CN2D304492512"": 0.036599088460206985, ""P9D074686431CN2D387687188"": 0.029942570254206657, ""P9D157924743CN2D387687188"": 0.028880132362246513, ""P9D241163055CN2D387687188"": 0.027135804295539856, ""P9D324401368CN2D387687188"": 0.026497669517993927, ""P9D407639680CN2D387687188"": 0.028723735362291336, ""P9D490877993CN2D387687188"": 0.02831033430993557, ""P9D574116305CN2D387687188"": 0.03345067426562309, ""P9D657354618CN2D387687188"": 0.03828856721520424, ""P9D074686431CN2D470881863"": 0.028989724814891815, ""P9D157924743CN2D470881863"": 0.0277754794806242, ""P9D241163055CN2D470881863"": 0.028833281248807907, ""P9D324401368CN2D470881863"": 0.029130520299077034, ""P9D407639680CN2D470881863"": 0.030352454632520676, ""P9D490877993CN2D470881863"": 0.029798373579978943, ""P9D574116305CN2D470881863"": 0.03190476819872856, ""P9D657354618CN2D470881863"": 0.03501689434051514, ""P9D074686431CN2D554076539"": 0.03142913058400154, ""P9D157924743CN2D554076539"": 0.03189590945839882, ""P9D241163055CN2D554076539"": 0.031630296260118484, ""P9D324401368CN2D554076539"": 0.029677705839276314, ""P9D407639680CN2D554076539"": 0.02918981947004795, ""P9D490877993CN2D554076539"": 0.029088614508509636, ""P9D574116305CN2D554076539"": 0.029995588585734367, ""P9D657354618CN2D554076539"": 0.03357861191034317, ""P9D740592930CN2D554076539"": 0.03857479616999626, ""P9D823831242CN2D554076539"": 0.040024206042289734, ""P9D074686431CN2D637271214"": 0.033867575228214264, ""P9D157924743CN2D637271214"": 0.03618725761771202, ""P9D241163055CN2D637271214"": 0.03432290256023407, ""P9D324401368CN2D637271214"": 0.030292721465229988, ""P9D407639680CN2D637271214"": 0.029362695291638374, ""P9D490877993CN2D637271214"": 0.029413430020213127, ""P9D574116305CN2D637271214"": 0.030313152819871902, ""P9D657354618CN2D637271214"": 0.031186260282993317, ""P9D740592930CN2D637271214"": 0.035073935985565186, ""P9D823831242CN2D637271214"": 0.03779447078704834, ""P9D907069555CN2D637271214"": 0.04177207499742508, ""P9D074686431CN2D720465890"": 0.037120502442121506, ""P9D157924743CN2D720465890"": 0.03669019415974617, ""P9D241163055CN2D720465890"": 0.03642796352505684, ""P9D324401368CN2D720465890"": 0.03252716735005379, ""P9D407639680CN2D720465890"": 0.030717384070158005, ""P9D490877993CN2D720465890"": 0.030607376247644424, ""P9D574116305CN2D720465890"": 0.03108607977628708, ""P9D657354618CN2D720465890"": 0.031550999730825424, ""P9D740592930CN2D720465890"": 0.03205054998397827, ""P9D823831242CN2D720465890"": 0.035107724368572235, ""P9D907069555CN2D720465890"": 0.0392131470143795, ""P9D990307867CN2D720465890"": 0.04221055284142494, ""P9D074686431CN2D803660565"": 0.03686400130391121, ""P9D157924743CN2D803660565"": 0.037348248064517975, ""P9D241163055CN2D803660565"": 0.03646758571267128, ""P9D324401368CN2D803660565"": 0.0347583070397377, ""P9D407639680CN2D803660565"": 0.03224514052271843, ""P9D490877993CN2D803660565"": 0.032118964940309525, ""P9D574116305CN2D803660565"": 0.03300853446125984, ""P9D657354618CN2D803660565"": 0.03371220454573631, ""P9D740592930CN2D803660565"": 0.03369965776801109, ""P9D823831242CN2D803660565"": 0.03268492594361305, ""P9D907069555CN2D803660565"": 0.035962995141744614, ""P9D990307867CN2D803660565"": 0.04024067521095276, ""P9D074686431CN2D886855241"": 0.036887276917696, ""P9D157924743CN2D886855241"": 0.035674989223480225, ""P9D241163055CN2D886855241"": 0.03677717596292496, ""P9D324401368CN2D886855241"": 0.036385755985975266, ""P9D407639680CN2D886855241"": 0.03450422361493111, ""P9D490877993CN2D886855241"": 0.03424939513206482, ""P9D574116305CN2D886855241"": 0.03434117138385773, ""P9D657354618CN2D886855241"": 0.034574951976537704, ""P9D740592930CN2D886855241"": 0.03533406928181648, ""P9D823831242CN2D886855241"": 0.034332964569330215, ""P9D907069555CN2D886855241"": 0.03361976519227028, ""P9D990307867CN2D886855241"": 0.039234839379787445, ""P9D074686431CN2D970049916"": 0.03364722058176994, ""P9D157924743CN2D970049916"": 0.03419582545757294, ""P9D241163055CN2D970049916"": 0.03581121936440468, ""P9D324401368CN2D970049916"": 0.03598194569349289, ""P9D407639680CN2D970049916"": 0.035516705363988876, ""P9D490877993CN2D970049916"": 0.03661583736538887, ""P9D574116305CN2D970049916"": 0.03562963381409645, ""P9D657354618CN2D970049916"": 0.03509882092475891, ""P9D740592930CN2D970049916"": 0.035607531666755676, ""P9D823831242CN2D970049916"": 0.03563879430294037, ""P9D907069555CN2D970049916"": 0.035498108714818954, ""P9D990307867CN2D970049916"": 0.038228120654821396}","{""P10D07354618CN2D803660565"": 0.043912623077631, ""P10D07354618CN2D886855241"": 0.041876379400491714, ""P10D15678449CN2D886855241"": 0.04620315879583359, ""P10D24002280CN2D886855241"": 0.049332477152347565, ""P10D07354618CN2D970049916"": 0.041610635817050934, ""P10D15678449CN2D970049916"": 0.04514332860708237, ""P10D24002280CN2D970049916"": 0.04668283462524414, ""P10D32326111CN2D970049916"": 0.049558207392692566}","{""P9D074686431CN3D053244592"": 0.03195776417851448, ""P9D157924743CN3D053244592"": 0.03278568387031555, ""P9D241163055CN3D053244592"": 0.03422752767801285, ""P9D324401368CN3D053244592"": 0.03574494644999504, ""P9D407639680CN3D053244592"": 0.036639370024204254, ""P9D490877993CN3D053244592"": 0.03576077148318291, ""P9D574116305CN3D053244592"": 0.035832423716783524, ""P9D657354618CN3D053244592"": 0.035693101584911346, ""P9D740592930CN3D053244592"": 0.03533327579498291, ""P9D823831242CN3D053244592"": 0.035293322056531906, ""P9D907069555CN3D053244592"": 0.036241378635168076, ""P9D990307867CN3D053244592"": 0.03991781175136566, ""P9D074686431CN3D136439267"": 0.03035902790725231, ""P9D157924743CN3D136439267"": 0.031530722975730896, ""P9D241163055CN3D136439267"": 0.032553788274526596, ""P9D324401368CN3D136439267"": 0.034837860614061356, ""P9D407639680CN3D136439267"": 0.03625912591814995, ""P9D490877993CN3D136439267"": 0.03537176921963692, ""P9D574116305CN3D136439267"": 0.03706390783190727, ""P9D657354618CN3D136439267"": 0.03627254068851471, ""P9D740592930CN3D136439267"": 0.03541483357548714, ""P9D823831242CN3D136439267"": 0.03454677015542984, ""P9D907069555CN3D136439267"": 0.036743536591529846, ""P9D990307867CN3D136439267"": 0.04097845405340195, ""P9D074686431CN3D219633943"": 0.029428165405988693, ""P9D157924743CN3D219633943"": 0.029927387833595276, ""P9D241163055CN3D219633943"": 0.030817804858088493, ""P9D324401368CN3D219633943"": 0.033562928438186646, ""P9D407639680CN3D219633943"": 0.03510642424225807, ""P9D490877993CN3D219633943"": 0.03587460517883301, ""P9D574116305CN3D219633943"": 0.03570817783474922, ""P9D657354618CN3D219633943"": 0.037391070276498795, ""P9D740592930CN3D219633943"": 0.03627435490489006, ""P9D823831242CN3D219633943"": 0.03481800854206085, ""P9D907069555CN3D219633943"": 0.03714029863476753, ""P9D990307867CN3D219633943"": 0.04075467586517334, ""P9D074686431CN3D302828618"": 0.02895134873688221, ""P9D157924743CN3D302828618"": 0.029420148581266403, ""P9D241163055CN3D302828618"": 0.03074159100651741, ""P9D324401368CN3D302828618"": 0.03297042474150658, ""P9D407639680CN3D302828618"": 0.034456804394721985, ""P9D490877993CN3D302828618"": 0.034785814583301544, ""P9D574116305CN3D302828618"": 0.03566204383969307, ""P9D657354618CN3D302828618"": 0.03547310829162598, ""P9D740592930CN3D302828618"": 0.03606675937771797, ""P9D823831242CN3D302828618"": 0.037072427570819855, ""P9D907069555CN3D302828618"": 0.03918829932808876, ""P9D990307867CN3D302828618"": 0.04133361205458641, ""P9D074686431CN3D386023294"": 0.02813706360757351, ""P9D157924743CN3D386023294"": 0.02898353710770607, ""P9D241163055CN3D386023294"": 0.03032541461288929, ""P9D324401368CN3D386023294"": 0.0318952277302742, ""P9D407639680CN3D386023294"": 0.03282832354307175, ""P9D490877993CN3D386023294"": 0.03310239315032959, ""P9D574116305CN3D386023294"": 0.033372484147548676, ""P9D657354618CN3D386023294"": 0.03402618691325188, ""P9D740592930CN3D386023294"": 0.03481302782893181, ""P9D823831242CN3D386023294"": 0.03803852200508118, ""P9D907069555CN3D386023294"": 0.039620038121938705, ""P9D990307867CN3D386023294"": 0.04019272327423096, ""P9D074686431CN3D469217970"": 0.028139065951108932, ""P9D157924743CN3D469217970"": 0.029292404651641846, ""P9D241163055CN3D469217970"": 0.030521702021360397, ""P9D324401368CN3D469217970"": 0.0316234827041626, ""P9D407639680CN3D469217970"": 0.03165317326784134, ""P9D490877993CN3D469217970"": 0.031367700546979904, ""P9D574116305CN3D469217970"": 0.03159012645483017, ""P9D657354618CN3D469217970"": 0.03236998990178108, ""P9D740592930CN3D469217970"": 0.034347303211688995, ""P9D823831242CN3D469217970"": 0.03607397899031639, ""P9D907069555CN3D469217970"": 0.03795468062162399, ""P9D990307867CN3D469217970"": 0.03945964574813843, ""P9D074686431CN3D552412645"": 0.02804548479616642, ""P9D157924743CN3D552412645"": 0.029751664027571678, ""P9D241163055CN3D552412645"": 0.03127632290124893, ""P9D324401368CN3D552412645"": 0.03228965029120445, ""P9D407639680CN3D552412645"": 0.031872715801000595, ""P9D490877993CN3D552412645"": 0.030887451022863388, ""P9D574116305CN3D552412645"": 0.030544498935341835, ""P9D657354618CN3D552412645"": 0.03059457056224346, ""P9D740592930CN3D552412645"": 0.031775448471307755, ""P9D823831242CN3D552412645"": 0.03379446640610695, ""P9D907069555CN3D552412645"": 0.034806668758392334, ""P9D990307867CN3D552412645"": 0.03673384338617325, ""P9D074686431CN3D635607321"": 0.028298769146203995, ""P9D157924743CN3D635607321"": 0.029853053390979767, ""P9D241163055CN3D635607321"": 0.031915485858917236, ""P9D324401368CN3D635607321"": 0.033103637397289276, ""P9D407639680CN3D635607321"": 0.03255562484264374, ""P9D490877993CN3D635607321"": 0.03141305223107338, ""P9D574116305CN3D635607321"": 0.030035125091671944, ""P9D657354618CN3D635607321"": 0.029481153935194016, ""P9D740592930CN3D635607321"": 0.029223497956991196, ""P9D823831242CN3D635607321"": 0.03093625418841839, ""P9D907069555CN3D635607321"": 0.033015403896570206, ""P9D990307867CN3D635607321"": 0.03460345044732094, ""P9D074686431CN3D718801996"": 0.02834969013929367, ""P9D157924743CN3D718801996"": 0.030042672529816628, ""P9D241163055CN3D718801996"": 0.032068148255348206, ""P9D324401368CN3D718801996"": 0.032977327704429626, ""P9D407639680CN3D718801996"": 0.03230391815304756, ""P9D490877993CN3D718801996"": 0.03132885321974754, ""P9D574116305CN3D718801996"": 0.03015623800456524, ""P9D657354618CN3D718801996"": 0.028480784967541695, ""P9D740592930CN3D718801996"": 0.028241757303476334, ""P9D823831242CN3D718801996"": 0.02967086061835289, ""P9D907069555CN3D718801996"": 0.0323062539100647, ""P9D990307867CN3D718801996"": 0.033469393849372864, ""P9D074686431CN3D801996672"": 0.027557553723454475, ""P9D157924743CN3D801996672"": 0.029176613315939903, ""P9D241163055CN3D801996672"": 0.030957411974668503, ""P9D324401368CN3D801996672"": 0.031302936375141144, ""P9D407639680CN3D801996672"": 0.030922915786504745, ""P9D490877993CN3D801996672"": 0.030955415219068527, ""P9D574116305CN3D801996672"": 0.030476287007331848, ""P9D657354618CN3D801996672"": 0.02877248078584671, ""P9D740592930CN3D801996672"": 0.027890266850590706, ""P9D823831242CN3D801996672"": 0.02866194397211075, ""P9D907069555CN3D801996672"": 0.03092282824218273, ""P9D990307867CN3D801996672"": 0.03212384879589081, ""P9D074686431CN3D885191347"": 0.025948701426386833, ""P9D157924743CN3D885191347"": 0.026691826060414314, ""P9D241163055CN3D885191347"": 0.028146203607320786, ""P9D324401368CN3D885191347"": 0.02838999032974243, ""P9D407639680CN3D885191347"": 0.02850998379290104, ""P9D490877993CN3D885191347"": 0.02871032990515232, ""P9D574116305CN3D885191347"": 0.028792226687073708, ""P9D657354618CN3D885191347"": 0.02833462320268154, ""P9D740592930CN3D885191347"": 0.02734905295073986, ""P9D823831242CN3D885191347"": 0.027479419484734535, ""P9D907069555CN3D885191347"": 0.0286556463688612, ""P9D990307867CN3D885191347"": 0.029627976939082146, ""P9D074686431CN3D968386023"": 0.023999713361263275, ""P9D157924743CN3D968386023"": 0.024140803143382072, ""P9D241163055CN3D968386023"": 0.025157766416668892, ""P9D324401368CN3D968386023"": 0.025484904646873474, ""P9D407639680CN3D968386023"": 0.02526780404150486, ""P9D490877993CN3D968386023"": 0.025627121329307556, ""P9D574116305CN3D968386023"": 0.02605283260345459, ""P9D657354618CN3D968386023"": 0.026118692010641098, ""P9D740592930CN3D968386023"": 0.02575656957924366, ""P9D823831242CN3D968386023"": 0.025268595665693283, ""P9D907069555CN3D968386023"": 0.025338822975754738, ""P9D990307867CN3D968386023"": 0.026005243882536888}","{""P10D07354618CN3D053244592"": 0.040723688900470734, ""P10D15678449CN3D053244592"": 0.04346218332648277, ""P10D24002280CN3D053244592"": 0.044877588748931885, ""P10D32326111CN3D053244592"": 0.04666998237371445, ""P10D40649942CN3D053244592"": 0.04947982355952263, ""P10D07354618CN3D136439267"": 0.041502173990011215, ""P10D15678449CN3D136439267"": 0.04214857518672943, ""P10D24002280CN3D136439267"": 0.04340788722038269, ""P10D32326111CN3D136439267"": 0.044837042689323425, ""P10D40649942CN3D136439267"": 0.046538326889276505, ""P10D48973774CN3D136439267"": 0.04752860963344574, ""P10D07354618CN3D219633943"": 0.04183827340602875, ""P10D15678449CN3D219633943"": 0.041541170328855515, ""P10D24002280CN3D219633943"": 0.04257097840309143, ""P10D32326111CN3D219633943"": 0.04386092722415924, ""P10D40649942CN3D219633943"": 0.044981859624385834, ""P10D48973774CN3D219633943"": 0.046489156782627106, ""P10D57297605CN3D219633943"": 0.04966895654797554, ""P10D07354618CN3D302828618"": 0.043271515518426895, ""P10D15678449CN3D302828618"": 0.04368364065885544, ""P10D24002280CN3D302828618"": 0.04287136346101761, ""P10D32326111CN3D302828618"": 0.043262775987386703, ""P10D40649942CN3D302828618"": 0.04415306821465492, ""P10D48973774CN3D302828618"": 0.045388706028461456, ""P10D57297605CN3D302828618"": 0.04714737460017204, ""P10D65621436CN3D302828618"": 0.04816819354891777, ""P10D07354618CN3D386023294"": 0.040414247661828995, ""P10D15678449CN3D386023294"": 0.04222719371318817, ""P10D24002280CN3D386023294"": 0.04272383078932762, ""P10D32326111CN3D386023294"": 0.043192923069000244, ""P10D40649942CN3D386023294"": 0.043921906501054764, ""P10D48973774CN3D386023294"": 0.04490280896425247, ""P10D57297605CN3D386023294"": 0.04497359320521355, ""P10D65621436CN3D386023294"": 0.04647073149681091, ""P10D07354618CN3D469217970"": 0.038893092423677444, ""P10D15678449CN3D469217970"": 0.04001758620142937, ""P10D24002280CN3D469217970"": 0.04125899821519852, ""P10D32326111CN3D469217970"": 0.04255884885787964, ""P10D40649942CN3D469217970"": 0.04391989856958389, ""P10D48973774CN3D469217970"": 0.04498233646154404, ""P10D57297605CN3D469217970"": 0.046742744743824005, ""P10D65621436CN3D469217970"": 0.04872128367424011, ""P10D73945267CN3D469217970"": 0.04820024594664574, ""P10D07354618CN3D552412645"": 0.038502853363752365, ""P10D15678449CN3D552412645"": 0.03776528686285019, ""P10D24002280CN3D552412645"": 0.039230138063430786, ""P10D32326111CN3D552412645"": 0.040895771235227585, ""P10D40649942CN3D552412645"": 0.043204084038734436, ""P10D48973774CN3D552412645"": 0.04505894333124161, ""P10D57297605CN3D552412645"": 0.047796931117773056, ""P10D65621436CN3D552412645"": 0.05076442286372185, ""P10D73945267CN3D552412645"": 0.04960600286722183, ""P10D82269099CN3D552412645"": 0.05204536020755768, ""P10D07354618CN3D635607321"": 0.036093614995479584, ""P10D15678449CN3D635607321"": 0.03664308413863182, ""P10D24002280CN3D635607321"": 0.03799669072031975, ""P10D32326111CN3D635607321"": 0.03971897438168526, ""P10D40649942CN3D635607321"": 0.0403238981962204, ""P10D48973774CN3D635607321"": 0.04285694286227226, ""P10D57297605CN3D635607321"": 0.04582619294524193, ""P10D65621436CN3D635607321"": 0.04743335023522377, ""P10D73945267CN3D635607321"": 0.04914114251732826, ""P10D82269099CN3D635607321"": 0.05148765817284584, ""P10D90592930CN3D635607321"": 0.05373023450374603, ""P10D07354618CN3D718801996"": 0.033848896622657776, ""P10D15678449CN3D718801996"": 0.03517710044980049, ""P10D24002280CN3D718801996"": 0.03665224090218544, ""P10D32326111CN3D718801996"": 0.03794078901410103, ""P10D40649942CN3D718801996"": 0.0395384356379509, ""P10D48973774CN3D718801996"": 0.04153924062848091, ""P10D57297605CN3D718801996"": 0.04429249092936516, ""P10D65621436CN3D718801996"": 0.04550933837890625, ""P10D73945267CN3D718801996"": 0.047658320516347885, ""P10D82269099CN3D718801996"": 0.050275422632694244, ""P10D90592930CN3D718801996"": 0.05257381126284599, ""P10D98916761CN3D718801996"": 0.05653420463204384, ""P10D07354618CN3D801996672"": 0.03189172223210335, ""P10D15678449CN3D801996672"": 0.033100854605436325, ""P10D24002280CN3D801996672"": 0.03478433936834335, ""P10D32326111CN3D801996672"": 0.03650764748454094, ""P10D40649942CN3D801996672"": 0.03863298147916794, ""P10D48973774CN3D801996672"": 0.041186895221471786, ""P10D57297605CN3D801996672"": 0.04355562850832939, ""P10D65621436CN3D801996672"": 0.04569828882813454, ""P10D73945267CN3D801996672"": 0.045990053564310074, ""P10D82269099CN3D801996672"": 0.04905065521597862, ""P10D90592930CN3D801996672"": 0.05084189400076866, ""P10D98916761CN3D801996672"": 0.05495351925492287, ""P10D07354618CN3D885191347"": 0.02945893444120884, ""P10D15678449CN3D885191347"": 0.030158279463648796, ""P10D24002280CN3D885191347"": 0.032197367399930954, ""P10D32326111CN3D885191347"": 0.03480110317468643, ""P10D40649942CN3D885191347"": 0.03739003464579582, ""P10D48973774CN3D885191347"": 0.040563564747571945, ""P10D57297605CN3D885191347"": 0.043174102902412415, ""P10D65621436CN3D885191347"": 0.04511008411645889, ""P10D73945267CN3D885191347"": 0.04534956440329552, ""P10D82269099CN3D885191347"": 0.0470673143863678, ""P10D90592930CN3D885191347"": 0.049609601497650146, ""P10D98916761CN3D885191347"": 0.05326603725552559, ""P10D07354618CN3D968386023"": 0.0264443252235651, ""P10D15678449CN3D968386023"": 0.027145665138959885, ""P10D24002280CN3D968386023"": 0.028395023196935654, ""P10D32326111CN3D968386023"": 0.03167838230729103, ""P10D40649942CN3D968386023"": 0.03443232178688049, ""P10D48973774CN3D968386023"": 0.03809989243745804, ""P10D57297605CN3D968386023"": 0.04118845611810684, ""P10D65621436CN3D968386023"": 0.042422305792570114, ""P10D73945267CN3D968386023"": 0.04335010051727295, ""P10D82269099CN3D968386023"": 0.04470324143767357, ""P10D90592930CN3D968386023"": 0.04770561680197716, ""P10D98916761CN3D968386023"": 0.0514693558216095}","{""P11D07240592CN3D801996672"": 0.05896851420402527, ""P11D07240592CN3D885191347"": 0.05716872587800026, ""P11D15564424CN3D885191347"": 0.06108291819691658, ""P11D07240592CN3D968386023"": 0.0556478388607502, ""P11D15564424CN3D968386023"": 0.05927912890911102, ""P11D23888255CN3D968386023"": 0.061322927474975586}"
