date,2609,2661
20240915,"{""P15D31755986CP31D97171381"": -0.14090734720230103, ""P15D40079817CP31D97171381"": -0.14288191497325897, ""P15D48403648CP31D97171381"": -0.145560622215271, ""P15D56727480CP31D97171381"": -0.150681272149086, ""P15D65051311CP31D97171381"": -0.1555628776550293, ""P15D73375142CP31D97171381"": -0.16084955632686615, ""P15D81698973CP31D97171381"": -0.1647733598947525, ""P15D90022805CP31D97171381"": -0.1646309494972229, ""P15D98346636CP31D97171381"": -0.1641741245985031, ""P15D31755986CP31D88851913"": -0.1409284621477127, ""P15D40079817CP31D88851913"": -0.14230628311634064, ""P15D48403648CP31D88851913"": -0.1448470801115036, ""P15D56727480CP31D88851913"": -0.14938361942768097, ""P15D65051311CP31D88851913"": -0.15406019985675812, ""P15D73375142CP31D88851913"": -0.15929628908634186, ""P15D81698973CP31D88851913"": -0.1650087982416153, ""P15D90022805CP31D88851913"": -0.16868434846401215, ""P15D98346636CP31D88851913"": -0.1680247187614441, ""P15D31755986CP31D80532445"": -0.1405261904001236, ""P15D40079817CP31D80532445"": -0.14145559072494507, ""P15D48403648CP31D80532445"": -0.14383310079574585, ""P15D56727480CP31D80532445"": -0.14771296083927155, ""P15D65051311CP31D80532445"": -0.15296600759029388, ""P15D73375142CP31D80532445"": -0.1579381674528122, ""P15D81698973CP31D80532445"": -0.1624900847673416, ""P15D90022805CP31D80532445"": -0.16798347234725952, ""P15D98346636CP31D80532445"": -0.1691553145647049, ""P15D40079817CP31D72212978"": -0.14044438302516937, ""P15D48403648CP31D72212978"": -0.14150521159172058, ""P15D56727480CP31D72212978"": -0.14433862268924713, ""P15D65051311CP31D72212978"": -0.14935630559921265, ""P15D73375142CP31D72212978"": -0.15544284880161285, ""P15D81698973CP31D72212978"": -0.16111057996749878, ""P15D90022805CP31D72212978"": -0.16599516570568085, ""P15D98346636CP31D72212978"": -0.169103741645813, ""P15D48403648CP31D63893510"": -0.13920895755290985, ""P15D56727480CP31D63893510"": -0.1408793330192566, ""P15D65051311CP31D63893510"": -0.14468824863433838, ""P15D73375142CP31D63893510"": -0.15102256834506989, ""P15D81698973CP31D63893510"": -0.15823033452033997, ""P15D90022805CP31D63893510"": -0.1648719608783722, ""P15D98346636CP31D63893510"": -0.16899815201759338, ""P15D48403648CP31D55574043"": -0.1368260383605957, ""P15D56727480CP31D55574043"": -0.13751153647899628, ""P15D65051311CP31D55574043"": -0.13983459770679474, ""P15D73375142CP31D55574043"": -0.1444750726222992, ""P15D81698973CP31D55574043"": -0.1517295390367508, ""P15D90022805CP31D55574043"": -0.1600036770105362, ""P15D98346636CP31D55574043"": -0.16736741364002228, ""P15D56727480CP31D47254575"": -0.13508395850658417, ""P15D65051311CP31D47254575"": -0.13602876663208008, ""P15D73375142CP31D47254575"": -0.13930512964725494, ""P15D81698973CP31D47254575"": -0.14410991966724396, ""P15D90022805CP31D47254575"": -0.15122096240520477, ""P15D98346636CP31D47254575"": -0.15958364307880402, ""P15D65051311CP31D38935108"": -0.13316330313682556, ""P15D73375142CP31D38935108"": -0.13391442596912384, ""P15D81698973CP31D38935108"": -0.1371067464351654, ""P15D90022805CP31D38935108"": -0.14155350625514984, ""P15D98346636CP31D38935108"": -0.14738644659519196, ""P15D90022805CP31D30615640"": -0.13353331387043, ""P15D98346636CP31D30615640"": -0.13598358631134033}","{""P16D06670467CP31D97171381"": -0.1642264723777771, ""P16D14994298CP31D97171381"": -0.16624517738819122, ""P16D23318129CP31D97171381"": -0.16695672273635864, ""P16D31641961CP31D97171381"": -0.16464270651340485, ""P16D39965792CP31D97171381"": -0.1623343825340271, ""P16D48289623CP31D97171381"": -0.16103138029575348, ""P16D56613454CP31D97171381"": -0.1604410707950592, ""P16D64937286CP31D97171381"": -0.1595655381679535, ""P16D73261117CP31D97171381"": -0.15910589694976807, ""P16D81584948CP31D97171381"": -0.15897813439369202, ""P16D89908779CP31D97171381"": -0.15841498970985413, ""P16D98232611CP31D97171381"": -0.15790340304374695, ""P16D06670467CP31D88851913"": -0.1661459356546402, ""P16D14994298CP31D88851913"": -0.16742494702339172, ""P16D23318129CP31D88851913"": -0.16885097324848175, ""P16D31641961CP31D88851913"": -0.1692160964012146, ""P16D39965792CP31D88851913"": -0.16868601739406586, ""P16D48289623CP31D88851913"": -0.16765239834785461, ""P16D56613454CP31D88851913"": -0.16631706058979034, ""P16D64937286CP31D88851913"": -0.1642741858959198, ""P16D73261117CP31D88851913"": -0.1620917171239853, ""P16D81584948CP31D88851913"": -0.1608549803495407, ""P16D89908779CP31D88851913"": -0.15992698073387146, ""P16D98232611CP31D88851913"": -0.15910086035728455, ""P16D06670467CP31D80532445"": -0.16789938509464264, ""P16D14994298CP31D80532445"": -0.16886185109615326, ""P16D23318129CP31D80532445"": -0.17046985030174255, ""P16D31641961CP31D80532445"": -0.17182442545890808, ""P16D39965792CP31D80532445"": -0.1722392439842224, ""P16D48289623CP31D80532445"": -0.17192137241363525, ""P16D56613454CP31D80532445"": -0.17038536071777344, ""P16D64937286CP31D80532445"": -0.16792955994606018, ""P16D73261117CP31D80532445"": -0.1650569587945938, ""P16D81584948CP31D80532445"": -0.16295558214187622, ""P16D89908779CP31D80532445"": -0.1614731103181839, ""P16D98232611CP31D80532445"": -0.1605505794286728, ""P16D06670467CP31D72212978"": -0.1706082969903946, ""P16D14994298CP31D72212978"": -0.17125628888607025, ""P16D23318129CP31D72212978"": -0.1727856695652008, ""P16D31641961CP31D72212978"": -0.17360396683216095, ""P16D39965792CP31D72212978"": -0.17415441572666168, ""P16D48289623CP31D72212978"": -0.17482823133468628, ""P16D56613454CP31D72212978"": -0.17453306913375854, ""P16D64937286CP31D72212978"": -0.17297495901584625, ""P16D73261117CP31D72212978"": -0.1706165373325348, ""P16D81584948CP31D72212978"": -0.16862381994724274, ""P16D89908779CP31D72212978"": -0.16708588600158691, ""P16D98232611CP31D72212978"": -0.1660946160554886, ""P16D06670467CP31D63893510"": -0.17174258828163147, ""P16D14994298CP31D63893510"": -0.17348861694335938, ""P16D23318129CP31D63893510"": -0.17497919499874115, ""P16D31641961CP31D63893510"": -0.17594647407531738, ""P16D39965792CP31D63893510"": -0.17712584137916565, ""P16D48289623CP31D63893510"": -0.17846564948558807, ""P16D56613454CP31D63893510"": -0.17951589822769165, ""P16D64937286CP31D63893510"": -0.17931979894638062, ""P16D73261117CP31D63893510"": -0.17851121723651886, ""P16D81584948CP31D63893510"": -0.1777869164943695, ""P16D89908779CP31D63893510"": -0.1771710366010666, ""P16D98232611CP31D63893510"": -0.17626503109931946, ""P16D06670467CP31D55574043"": -0.17211636900901794, ""P16D14994298CP31D55574043"": -0.17482811212539673, ""P16D23318129CP31D55574043"": -0.17647337913513184, ""P16D31641961CP31D55574043"": -0.17859409749507904, ""P16D39965792CP31D55574043"": -0.18145669996738434, ""P16D48289623CP31D55574043"": -0.18373537063598633, ""P16D56613454CP31D55574043"": -0.1843206286430359, ""P16D64937286CP31D55574043"": -0.18399687111377716, ""P16D73261117CP31D55574043"": -0.18448173999786377, ""P16D81584948CP31D55574043"": -0.18578147888183594, ""P16D89908779CP31D55574043"": -0.18709561228752136, ""P16D98232611CP31D55574043"": -0.18731695413589478, ""P16D06670467CP31D47254575"": -0.16733478009700775, ""P16D14994298CP31D47254575"": -0.17279115319252014, ""P16D23318129CP31D47254575"": -0.17680011689662933, ""P16D31641961CP31D47254575"": -0.1808287799358368, ""P16D39965792CP31D47254575"": -0.1845817118883133, ""P16D48289623CP31D47254575"": -0.18888293206691742, ""P16D56613454CP31D47254575"": -0.19017474353313446, ""P16D64937286CP31D47254575"": -0.1880463808774948, ""P16D73261117CP31D47254575"": -0.18633687496185303, ""P16D81584948CP31D47254575"": -0.1870589703321457, ""P16D89908779CP31D47254575"": -0.18952374160289764, ""P16D98232611CP31D47254575"": -0.19123250246047974, ""P16D06670467CP31D38935108"": -0.15435552597045898, ""P16D14994298CP31D38935108"": -0.16158483922481537, ""P16D23318129CP31D38935108"": -0.16784854233264923, ""P16D31641961CP31D38935108"": -0.17390039563179016, ""P16D39965792CP31D38935108"": -0.17883503437042236, ""P16D48289623CP31D38935108"": -0.18517768383026123, ""P16D56613454CP31D38935108"": -0.18841874599456787, ""P16D64937286CP31D38935108"": -0.1874067187309265, ""P16D73261117CP31D38935108"": -0.18610237538814545, ""P16D81584948CP31D38935108"": -0.1855447143316269, ""P16D89908779CP31D38935108"": -0.18689310550689697, ""P16D98232611CP31D38935108"": -0.18917863070964813, ""P16D06670467CP31D30615640"": -0.13976390659809113, ""P16D14994298CP31D30615640"": -0.14522692561149597, ""P16D23318129CP31D30615640"": -0.15070517361164093, ""P16D31641961CP31D30615640"": -0.15513136982917786, ""P16D39965792CP31D30615640"": -0.15892179310321808, ""P16D48289623CP31D30615640"": -0.16325223445892334, ""P16D56613454CP31D30615640"": -0.1654028296470642, ""P16D64937286CP31D30615640"": -0.16756567358970642, ""P16D73261117CP31D30615640"": -0.1707051396369934, ""P16D81584948CP31D30615640"": -0.1738794893026352, ""P16D89908779CP31D30615640"": -0.1771763563156128, ""P16D98232611CP31D30615640"": -0.1813594549894333, ""P16D14994298CP31D22296173"": -0.13571803271770477, ""P16D23318129CP31D22296173"": -0.13802289962768555, ""P16D31641961CP31D22296173"": -0.13950498402118683, ""P16D39965792CP31D22296173"": -0.14042560756206512, ""P16D48289623CP31D22296173"": -0.1416408121585846, ""P16D56613454CP31D22296173"": -0.1422111839056015, ""P16D64937286CP31D22296173"": -0.14411216974258423, ""P16D73261117CP31D22296173"": -0.14763914048671722, ""P16D81584948CP31D22296173"": -0.15108422935009003, ""P16D89908779CP31D22296173"": -0.15508536994457245, ""P16D98232611CP31D22296173"": -0.1589554101228714}"
20240916,"{""P15D31755986CP31D97171381"": -0.13866488635540009, ""P15D40079817CP31D97171381"": -0.1429094672203064, ""P15D48403648CP31D97171381"": -0.15150034427642822, ""P15D56727480CP31D97171381"": -0.16338418424129486, ""P15D65051311CP31D97171381"": -0.17419002950191498, ""P15D73375142CP31D97171381"": -0.18390530347824097, ""P15D81698973CP31D97171381"": -0.1908792108297348, ""P15D90022805CP31D97171381"": -0.19636574387550354, ""P15D98346636CP31D97171381"": -0.20088234543800354, ""P15D31755986CP31D88851913"": -0.13740313053131104, ""P15D40079817CP31D88851913"": -0.1411186158657074, ""P15D48403648CP31D88851913"": -0.1485186666250229, ""P15D56727480CP31D88851913"": -0.15888352692127228, ""P15D65051311CP31D88851913"": -0.17031575739383698, ""P15D73375142CP31D88851913"": -0.18028250336647034, ""P15D81698973CP31D88851913"": -0.1891379952430725, ""P15D90022805CP31D88851913"": -0.19499191641807556, ""P15D98346636CP31D88851913"": -0.1985534131526947, ""P15D31755986CP31D80532445"": -0.13657116889953613, ""P15D40079817CP31D80532445"": -0.13980308175086975, ""P15D48403648CP31D80532445"": -0.1460644155740738, ""P15D56727480CP31D80532445"": -0.15472112596035004, ""P15D65051311CP31D80532445"": -0.1656365543603897, ""P15D73375142CP31D80532445"": -0.1765236109495163, ""P15D81698973CP31D80532445"": -0.18588197231292725, ""P15D90022805CP31D80532445"": -0.19218096137046814, ""P15D98346636CP31D80532445"": -0.1958651840686798, ""P15D40079817CP31D72212978"": -0.13908028602600098, ""P15D48403648CP31D72212978"": -0.1427074521780014, ""P15D56727480CP31D72212978"": -0.14925959706306458, ""P15D65051311CP31D72212978"": -0.15872995555400848, ""P15D73375142CP31D72212978"": -0.1697472631931305, ""P15D81698973CP31D72212978"": -0.18028350174427032, ""P15D90022805CP31D72212978"": -0.1889725625514984, ""P15D98346636CP31D72212978"": -0.19375529885292053, ""P15D48403648CP31D63893510"": -0.1406240165233612, ""P15D56727480CP31D63893510"": -0.14478044211864471, ""P15D65051311CP31D63893510"": -0.15142688155174255, ""P15D73375142CP31D63893510"": -0.16102345287799835, ""P15D81698973CP31D63893510"": -0.17234236001968384, ""P15D90022805CP31D63893510"": -0.182832270860672, ""P15D98346636CP31D63893510"": -0.19008944928646088, ""P15D48403648CP31D55574043"": -0.13850267231464386, ""P15D56727480CP31D55574043"": -0.1415340006351471, ""P15D65051311CP31D55574043"": -0.1467081755399704, ""P15D73375142CP31D55574043"": -0.15329793095588684, ""P15D81698973CP31D55574043"": -0.16272446513175964, ""P15D90022805CP31D55574043"": -0.17425283789634705, ""P15D98346636CP31D55574043"": -0.18399706482887268, ""P15D56727480CP31D47254575"": -0.1396712362766266, ""P15D65051311CP31D47254575"": -0.14284206926822662, ""P15D73375142CP31D47254575"": -0.1474774032831192, ""P15D81698973CP31D47254575"": -0.1540733128786087, ""P15D90022805CP31D47254575"": -0.16315042972564697, ""P15D98346636CP31D47254575"": -0.1736055463552475, ""P15D65051311CP31D38935108"": -0.14097079634666443, ""P15D73375142CP31D38935108"": -0.14277444779872894, ""P15D81698973CP31D38935108"": -0.146565243601799, ""P15D90022805CP31D38935108"": -0.15232372283935547, ""P15D98346636CP31D38935108"": -0.15967857837677002, ""P15D90022805CP31D30615640"": -0.14450964331626892, ""P15D98346636CP31D30615640"": -0.14782331883907318}","{""P16D06670467CP31D97171381"": -0.20341159403324127, ""P16D14994298CP31D97171381"": -0.2052641361951828, ""P16D23318129CP31D97171381"": -0.2055785208940506, ""P16D31641961CP31D97171381"": -0.20366162061691284, ""P16D39965792CP31D97171381"": -0.2019510418176651, ""P16D48289623CP31D97171381"": -0.20091713964939117, ""P16D56613454CP31D97171381"": -0.20036418735980988, ""P16D64937286CP31D97171381"": -0.20050521194934845, ""P16D73261117CP31D97171381"": -0.2014814019203186, ""P16D81584948CP31D97171381"": -0.20238487422466278, ""P16D89908779CP31D97171381"": -0.20260265469551086, ""P16D98232611CP31D97171381"": -0.20253771543502808, ""P16D06670467CP31D88851913"": -0.20133252441883087, ""P16D14994298CP31D88851913"": -0.20395219326019287, ""P16D23318129CP31D88851913"": -0.20590899884700775, ""P16D31641961CP31D88851913"": -0.2058981955051422, ""P16D39965792CP31D88851913"": -0.20534369349479675, ""P16D48289623CP31D88851913"": -0.20427130162715912, ""P16D56613454CP31D88851913"": -0.203480526804924, ""P16D64937286CP31D88851913"": -0.203277587890625, ""P16D73261117CP31D88851913"": -0.20372074842453003, ""P16D81584948CP31D88851913"": -0.2042943239212036, ""P16D89908779CP31D88851913"": -0.20442256331443787, ""P16D98232611CP31D88851913"": -0.2041921615600586, ""P16D06670467CP31D80532445"": -0.19870567321777344, ""P16D14994298CP31D80532445"": -0.20168030261993408, ""P16D23318129CP31D80532445"": -0.20473149418830872, ""P16D31641961CP31D80532445"": -0.20649857819080353, ""P16D39965792CP31D80532445"": -0.20687220990657806, ""P16D48289623CP31D80532445"": -0.2066793143749237, ""P16D56613454CP31D80532445"": -0.20675283670425415, ""P16D64937286CP31D80532445"": -0.20687104761600494, ""P16D73261117CP31D80532445"": -0.20750966668128967, ""P16D81584948CP31D80532445"": -0.207872673869133, ""P16D89908779CP31D80532445"": -0.20769347250461578, ""P16D98232611CP31D80532445"": -0.2069544494152069, ""P16D06670467CP31D72212978"": -0.19669155776500702, ""P16D14994298CP31D72212978"": -0.19975745677947998, ""P16D23318129CP31D72212978"": -0.2028706818819046, ""P16D31641961CP31D72212978"": -0.2057388871908188, ""P16D39965792CP31D72212978"": -0.20778784155845642, ""P16D48289623CP31D72212978"": -0.20922331511974335, ""P16D56613454CP31D72212978"": -0.21060946583747864, ""P16D64937286CP31D72212978"": -0.21113768219947815, ""P16D73261117CP31D72212978"": -0.2121763378381729, ""P16D81584948CP31D72212978"": -0.21318303048610687, ""P16D89908779CP31D72212978"": -0.2127184122800827, ""P16D98232611CP31D72212978"": -0.2106151431798935, ""P16D06670467CP31D63893510"": -0.1949460208415985, ""P16D14994298CP31D63893510"": -0.1989712417125702, ""P16D23318129CP31D63893510"": -0.20229528844356537, ""P16D31641961CP31D63893510"": -0.20600959658622742, ""P16D39965792CP31D63893510"": -0.20946326851844788, ""P16D48289623CP31D63893510"": -0.21212033927440643, ""P16D56613454CP31D63893510"": -0.21403461694717407, ""P16D64937286CP31D63893510"": -0.21530018746852875, ""P16D73261117CP31D63893510"": -0.21709947288036346, ""P16D81584948CP31D63893510"": -0.21874414384365082, ""P16D89908779CP31D63893510"": -0.21849863231182098, ""P16D98232611CP31D63893510"": -0.21583357453346252, ""P16D06670467CP31D55574043"": -0.19117707014083862, ""P16D14994298CP31D55574043"": -0.19612252712249756, ""P16D23318129CP31D55574043"": -0.1998857855796814, ""P16D31641961CP31D55574043"": -0.20450624823570251, ""P16D39965792CP31D55574043"": -0.21068896353244781, ""P16D48289623CP31D55574043"": -0.21498137712478638, ""P16D56613454CP31D55574043"": -0.2163674682378769, ""P16D64937286CP31D55574043"": -0.21708084642887115, ""P16D73261117CP31D55574043"": -0.2188504934310913, ""P16D81584948CP31D55574043"": -0.22111663222312927, ""P16D89908779CP31D55574043"": -0.22183839976787567, ""P16D98232611CP31D55574043"": -0.2205335795879364, ""P16D06670467CP31D47254575"": -0.18286652863025665, ""P16D14994298CP31D47254575"": -0.18963053822517395, ""P16D23318129CP31D47254575"": -0.1951596587896347, ""P16D31641961CP31D47254575"": -0.20186032354831696, ""P16D39965792CP31D47254575"": -0.2080318033695221, ""P16D48289623CP31D47254575"": -0.21320883929729462, ""P16D56613454CP31D47254575"": -0.21676164865493774, ""P16D64937286CP31D47254575"": -0.21691054105758667, ""P16D73261117CP31D47254575"": -0.21665966510772705, ""P16D81584948CP31D47254575"": -0.21779251098632812, ""P16D89908779CP31D47254575"": -0.22015230357646942, ""P16D98232611CP31D47254575"": -0.22109577059745789, ""P16D06670467CP31D38935108"": -0.16742458939552307, ""P16D14994298CP31D38935108"": -0.17520003020763397, ""P16D23318129CP31D38935108"": -0.1826803833246231, ""P16D31641961CP31D38935108"": -0.1898251324892044, ""P16D39965792CP31D38935108"": -0.1945715695619583, ""P16D48289623CP31D38935108"": -0.20045596361160278, ""P16D56613454CP31D38935108"": -0.20505502820014954, ""P16D64937286CP31D38935108"": -0.2077513188123703, ""P16D73261117CP31D38935108"": -0.20795615017414093, ""P16D81584948CP31D38935108"": -0.20867006480693817, ""P16D89908779CP31D38935108"": -0.21180792152881622, ""P16D98232611CP31D38935108"": -0.21449686586856842, ""P16D06670467CP31D30615640"": -0.15203964710235596, ""P16D14994298CP31D30615640"": -0.15711431205272675, ""P16D23318129CP31D30615640"": -0.16239716112613678, ""P16D31641961CP31D30615640"": -0.16721579432487488, ""P16D39965792CP31D30615640"": -0.17126737534999847, ""P16D48289623CP31D30615640"": -0.1756696105003357, ""P16D56613454CP31D30615640"": -0.1789122372865677, ""P16D64937286CP31D30615640"": -0.18137907981872559, ""P16D73261117CP31D30615640"": -0.18366959691047668, ""P16D81584948CP31D30615640"": -0.18739546835422516, ""P16D89908779CP31D30615640"": -0.19213257730007172, ""P16D98232611CP31D30615640"": -0.19577428698539734, ""P16D14994298CP31D22296173"": -0.14823973178863525, ""P16D23318129CP31D22296173"": -0.14987310767173767, ""P16D31641961CP31D22296173"": -0.1509290337562561, ""P16D39965792CP31D22296173"": -0.15142807364463806, ""P16D48289623CP31D22296173"": -0.15226520597934723, ""P16D56613454CP31D22296173"": -0.15238738059997559, ""P16D64937286CP31D22296173"": -0.1538352519273758, ""P16D73261117CP31D22296173"": -0.15689662098884583, ""P16D81584948CP31D22296173"": -0.1600217968225479, ""P16D89908779CP31D22296173"": -0.1645297110080719, ""P16D98232611CP31D22296173"": -0.16881898045539856}"
