date,2115,2116,2272,2220,2168
20240201,"{""P5D079247434CP5D765391014"": 0.11229269638767499, ""P5D079247434CP5D682196339"": 0.11472104348432283, ""P5D079247434CP5D599001663"": 0.11364816574216954, ""P5D162485746CP5D599001663"": 0.11564443890233442, ""P5D079247434CP5D515806988"": 0.1180658834621881, ""P5D162485746CP5D515806988"": 0.1123799531987244, ""P5D245724059CP5D515806988"": 0.10273133648985815, ""P5D079247434CP5D432612312"": 0.17421915712740507, ""P5D162485746CP5D432612312"": 0.10859501090700552, ""P5D245724059CP5D432612312"": 0.0964011348011057, ""P5D328962371CP5D432612312"": 0.0897258681501225, ""P5D079247434CP5D349417637"": 0.2875892524424183, ""P5D162485746CP5D349417637"": 0.136490130607618, ""P5D245724059CP5D349417637"": 0.09077850752382928, ""P5D328962371CP5D349417637"": 0.08798387715549344, ""P5D079247434CP5D266222961"": 0.285145629408248, ""P5D162485746CP5D266222961"": 0.21063997344951096, ""P5D245724059CP5D266222961"": 0.11578688239207321, ""P5D328962371CP5D266222961"": 0.07851339931049815, ""P5D079247434CP5D183028286"": 0.22611000030831124, ""P5D162485746CP5D183028286"": 0.30777547649388537, ""P5D245724059CP5D183028286"": 0.16350924880396872, ""P5D328962371CP5D183028286"": 0.09015366751770466, ""P5D079247434CP5D099833610"": 0.25143913672880275, ""P5D162485746CP5D099833610"": 0.3357085957653076, ""P5D245724059CP5D099833610"": 0.24326076428236434, ""P5D328962371CP5D099833610"": 0.1151946488606518, ""P5D412200684CP5D099833610"": 0.11410955845905538, ""P5D079247434CP5D016638935"": 0.25803431776293595, ""P5D162485746CP5D016638935"": 0.3028607165596436, ""P5D245724059CP5D016638935"": 0.3533764802615874, ""P5D328962371CP5D016638935"": 0.14913025280336473, ""P5D412200684CP5D016638935"": 0.0976946377773234}","{""P5D079247434CP4D933444259"": 0.16699923668818653, ""P5D162485746CP4D933444259"": 0.2615126994735749, ""P5D245724059CP4D933444259"": 0.3978561725263201, ""P5D328962371CP4D933444259"": 0.17696482376513878, ""P5D412200684CP4D933444259"": 0.06951810448354358, ""P5D495438996CP4D933444259"": 0.07108959811273262, ""P5D079247434CP4D850249584"": 0.1699123471327315, ""P5D162485746CP4D850249584"": 0.2858886028608351, ""P5D245724059CP4D850249584"": 0.3372582504258207, ""P5D328962371CP4D850249584"": 0.2361305913642125, ""P5D412200684CP4D850249584"": 0.07974863879840483, ""P5D495438996CP4D850249584"": 0.05775780023585428, ""P5D079247434CP4D767054908"": 0.19483822409313978, ""P5D162485746CP4D767054908"": 0.22677455458131404, ""P5D245724059CP4D767054908"": 0.28283051491250444, ""P5D328962371CP4D767054908"": 0.3473520403126376, ""P5D412200684CP4D767054908"": 0.14299521017610417, ""P5D495438996CP4D767054908"": 0.05717310274932958, ""P5D079247434CP4D683860232"": 0.2179390695544249, ""P5D162485746CP4D683860232"": 0.2311264132385932, ""P5D245724059CP4D683860232"": 0.2979133871499546, ""P5D328962371CP4D683860232"": 0.34699192663967876, ""P5D412200684CP4D683860232"": 0.25910427610677683, ""P5D495438996CP4D683860232"": 0.10600939189519293, ""P5D578677309CP4D683860232"": 0.1443759882139618, ""P5D079247434CP4D600665557"": 0.22402593128766127, ""P5D162485746CP4D600665557"": 0.2492319567894796, ""P5D245724059CP4D600665557"": 0.273730780509561, ""P5D328962371CP4D600665557"": 0.35603458178187525, ""P5D412200684CP4D600665557"": 0.35944114186046755, ""P5D495438996CP4D600665557"": 0.22677331768027245, ""P5D578677309CP4D600665557"": 0.17399101079682444, ""P5D661915621CP4D600665557"": 0.14751932356506975, ""P5D079247434CP4D517470881"": 0.21730587900939355, ""P5D162485746CP4D517470881"": 0.23381744975135998, ""P5D245724059CP4D517470881"": 0.24590931270972483, ""P5D328962371CP4D517470881"": 0.3673520656395709, ""P5D412200684CP4D517470881"": 0.4075567919021401, ""P5D495438996CP4D517470881"": 0.373275070853324, ""P5D578677309CP4D517470881"": 0.16486466746789089, ""P5D661915621CP4D517470881"": 0.14191867494585644, ""P5D745153933CP4D517470881"": 0.14210800057441222, ""P5D079247434CP4D434276206"": 0.23962896678242274, ""P5D162485746CP4D434276206"": 0.19339949396701633, ""P5D245724059CP4D434276206"": 0.20897295775672964, ""P5D328962371CP4D434276206"": 0.31799067453777885, ""P5D412200684CP4D434276206"": 0.4014387445850273, ""P5D495438996CP4D434276206"": 0.4289346748112522, ""P5D578677309CP4D434276206"": 0.2832310506309314, ""P5D661915621CP4D434276206"": 0.16294480961478397, ""P5D745153933CP4D434276206"": 0.145823496598363, ""P5D828392246CP4D434276206"": 0.15792886812252513, ""P5D079247434CP4D351081530"": 0.20877949455512873, ""P5D162485746CP4D351081530"": 0.14571660085136465, ""P5D245724059CP4D351081530"": 0.16010004893375793, ""P5D328962371CP4D351081530"": 0.22556411799360776, ""P5D412200684CP4D351081530"": 0.3752721012355203, ""P5D495438996CP4D351081530"": 0.4606367407996035, ""P5D578677309CP4D351081530"": 0.3829253545247227, ""P5D661915621CP4D351081530"": 0.28264487378138026, ""P5D745153933CP4D351081530"": 0.1927664861107272, ""P5D828392246CP4D351081530"": 0.15619451667243606, ""P5D911630558CP4D351081530"": 0.15528206438281136, ""P5D994868871CP4D351081530"": 0.1376953686164833, ""P5D079247434CP4D267886855"": 0.1699508841668004, ""P5D162485746CP4D267886855"": 0.10498566034935664, ""P5D245724059CP4D267886855"": 0.14048058564163585, ""P5D328962371CP4D267886855"": 0.17616995617078723, ""P5D412200684CP4D267886855"": 0.31925942331803014, ""P5D495438996CP4D267886855"": 0.4346155353368932, ""P5D578677309CP4D267886855"": 0.43221620168918523, ""P5D661915621CP4D267886855"": 0.4051736112197039, ""P5D745153933CP4D267886855"": 0.3522813616161673, ""P5D828392246CP4D267886855"": 0.2301697723180464, ""P5D911630558CP4D267886855"": 0.1750276909949004, ""P5D994868871CP4D267886855"": 0.12015765344156969, ""P5D079247434CP4D184692179"": 0.1874480193153034, ""P5D162485746CP4D184692179"": 0.12221267366955413, ""P5D245724059CP4D184692179"": 0.12574756656494224, ""P5D328962371CP4D184692179"": 0.16498504069538772, ""P5D412200684CP4D184692179"": 0.256635459244074, ""P5D495438996CP4D184692179"": 0.3694480892927389, ""P5D578677309CP4D184692179"": 0.42546197457942386, ""P5D661915621CP4D184692179"": 0.45922488472417344, ""P5D745153933CP4D184692179"": 0.4620228145244988, ""P5D828392246CP4D184692179"": 0.43989459076760734, ""P5D911630558CP4D184692179"": 0.3571103687130536, ""P5D994868871CP4D184692179"": 0.26937810697482306, ""P5D079247434CP4D101497504"": 0.22108203253900696, ""P5D162485746CP4D101497504"": 0.14595848581034188, ""P5D245724059CP4D101497504"": 0.12503876412263726, ""P5D328962371CP4D101497504"": 0.1514891735581503, ""P5D412200684CP4D101497504"": 0.21607715973334252, ""P5D495438996CP4D101497504"": 0.3168486563009522, ""P5D578677309CP4D101497504"": 0.4024344144518927, ""P5D661915621CP4D101497504"": 0.4839448539342487, ""P5D745153933CP4D101497504"": 0.4884680038797934, ""P5D828392246CP4D101497504"": 0.48717949758773954, ""P5D911630558CP4D101497504"": 0.4956943461413076, ""P5D994868871CP4D101497504"": 0.47071978364262185, ""P5D079247434CP4D018302828"": 0.2657741012941145, ""P5D162485746CP4D018302828"": 0.23037495163216104, ""P5D245724059CP4D018302828"": 0.23632711562143116, ""P5D328962371CP4D018302828"": 0.238704927623282, ""P5D412200684CP4D018302828"": 0.24966708229678156, ""P5D495438996CP4D018302828"": 0.2887219916250558, ""P5D578677309CP4D018302828"": 0.3616409173933586, ""P5D661915621CP4D018302828"": 0.40228243737475927, ""P5D745153933CP4D018302828"": 0.3669119419456082, ""P5D828392246CP4D018302828"": 0.40588082857305474, ""P5D911630558CP4D018302828"": 0.46633740055405193, ""P5D994868871CP4D018302828"": 0.4564895625959817}","{""P8D325541619CP4D767054908"": 0.014090815318672898, ""P8D408779931CP4D767054908"": 0.020450720719140652, ""P8D325541619CP4D683860232"": 0.0116643593253871, ""P8D408779931CP4D683860232"": 0.024605050788046815, ""P8D492018244CP4D683860232"": 0.034131726599221014, ""P8D325541619CP4D600665557"": 0.018034869540587865, ""P8D408779931CP4D600665557"": 0.032767051055080564, ""P8D492018244CP4D600665557"": 0.039210485975063235, ""P8D075826681CP4D517470881"": 0.055921073390589396, ""P8D159064994CP4D517470881"": 0.036577251288517486, ""P8D242303306CP4D517470881"": 0.03066596890200347, ""P8D325541619CP4D517470881"": 0.022398721233891288, ""P8D408779931CP4D517470881"": 0.025464295832157393, ""P8D492018244CP4D517470881"": 0.03812559664524226, ""P8D575256556CP4D517470881"": 0.03797008820740836, ""P8D658494868CP4D517470881"": 0.034631294404388106, ""P8D741733181CP4D517470881"": 0.023961077759922962, ""P8D824971493CP4D517470881"": 0.012278288397573165, ""P8D908209806CP4D517470881"": 0.0059026864282787205, ""P8D075826681CP4D434276206"": 0.11490998108120302, ""P8D159064994CP4D434276206"": 0.06526644588991616, ""P8D242303306CP4D434276206"": 0.01032254494321969, ""P8D325541619CP4D434276206"": 0.01888099385887344, ""P8D408779931CP4D434276206"": 0.012798325087967119, ""P8D492018244CP4D434276206"": 0.010118131857945115, ""P8D575256556CP4D434276206"": 0.0126159021830733, ""P8D658494868CP4D434276206"": 0.022462593427166208, ""P8D741733181CP4D434276206"": 0.031462643050537746, ""P8D824971493CP4D434276206"": 0.02101127154242619, ""P8D908209806CP4D434276206"": 0.004839706367274333, ""P8D075826681CP4D351081530"": 0.18704600004411312, ""P8D159064994CP4D351081530"": 0.18818829161100986, ""P8D242303306CP4D351081530"": 0.13382562939936252, ""P8D325541619CP4D351081530"": 0.049296754941997936, ""P8D408779931CP4D351081530"": 0.007930625463982124, ""P8D492018244CP4D351081530"": 0.006624781425531012, ""P8D575256556CP4D351081530"": 0.010021115138293275, ""P8D658494868CP4D351081530"": 0.02329917014892464, ""P8D741733181CP4D351081530"": 0.03759864727846197, ""P8D824971493CP4D351081530"": 0.020652224111637262, ""P8D908209806CP4D351081530"": 0.058344234169141126, ""P8D075826681CP4D267886855"": 0.22541527833451303, ""P8D159064994CP4D267886855"": 0.20560724387033624, ""P8D242303306CP4D267886855"": 0.2140347125542516, ""P8D325541619CP4D267886855"": 0.2518929400648475, ""P8D408779931CP4D267886855"": 0.22039136921823996, ""P8D492018244CP4D267886855"": 0.14594636753210427, ""P8D575256556CP4D267886855"": 0.10943917045935109, ""P8D658494868CP4D267886855"": 0.042829165625121984, ""P8D741733181CP4D267886855"": 0.054896951238284114, ""P8D824971493CP4D267886855"": 0.03635921900489509, ""P8D908209806CP4D267886855"": 0.030521913221953065, ""P8D075826681CP4D184692179"": 0.22815807077780648, ""P8D159064994CP4D184692179"": 0.1926492363372161, ""P8D242303306CP4D184692179"": 0.19431110242491276, ""P8D325541619CP4D184692179"": 0.2351277173548317, ""P8D408779931CP4D184692179"": 0.25120853641987356, ""P8D492018244CP4D184692179"": 0.22169059467446287, ""P8D575256556CP4D184692179"": 0.19145290237100562, ""P8D658494868CP4D184692179"": 0.1505110690192804, ""P8D741733181CP4D184692179"": 0.11273621222538528, ""P8D824971493CP4D184692179"": 0.06409286541873327, ""P8D908209806CP4D184692179"": 0.03454792106171733, ""P8D991448118CP4D184692179"": 0.07347906913801543, ""P8D075826681CP4D101497504"": 0.25553934515595433, ""P8D159064994CP4D101497504"": 0.19387413070494258, ""P8D242303306CP4D101497504"": 0.16176379154403236, ""P8D325541619CP4D101497504"": 0.18521917039360528, ""P8D408779931CP4D101497504"": 0.21562084204691986, ""P8D492018244CP4D101497504"": 0.21461266626360834, ""P8D575256556CP4D101497504"": 0.20251941211169963, ""P8D658494868CP4D101497504"": 0.18740465748263266, ""P8D741733181CP4D101497504"": 0.18402530910171847, ""P8D824971493CP4D101497504"": 0.16819267919171801, ""P8D908209806CP4D101497504"": 0.15422575279083034, ""P8D991448118CP4D101497504"": 0.15583159273597796, ""P8D075826681CP4D018302828"": 0.2591887547590713, ""P8D159064994CP4D018302828"": 0.2223608815593949, ""P8D242303306CP4D018302828"": 0.17234841616604912, ""P8D325541619CP4D018302828"": 0.15693244271809748, ""P8D408779931CP4D018302828"": 0.1681063609507251, ""P8D492018244CP4D018302828"": 0.15959920010716022, ""P8D575256556CP4D018302828"": 0.13953030815725748, ""P8D658494868CP4D018302828"": 0.12949075064103774, ""P8D741733181CP4D018302828"": 0.157703067547913, ""P8D824971493CP4D018302828"": 0.15881202484858245, ""P8D908209806CP4D018302828"": 0.15198419312664596, ""P8D991448118CP4D018302828"": 0.24423530335795085}","{""P7D576396807CP4D517470881"": 0.03943346282689328, ""P7D659635119CP4D517470881"": 0.03889401688497027, ""P7D742873432CP4D517470881"": 0.05282431985844665, ""P7D826111744CP4D517470881"": 0.07359659073835416, ""P7D909350057CP4D517470881"": 0.08533101781052231, ""P7D992588369CP4D517470881"": 0.07328169458332791, ""P7D076966932CP4D434276206"": 0.019230455384423757, ""P7D160205245CP4D434276206"": 0.034847808286889666, ""P7D243443557CP4D434276206"": 0.07873875950199508, ""P7D326681870CP4D434276206"": 0.14655319312076154, ""P7D409920182CP4D434276206"": 0.15806954924688782, ""P7D493158494CP4D434276206"": 0.07301337857303233, ""P7D576396807CP4D434276206"": 0.04616619432337176, ""P7D659635119CP4D434276206"": 0.05624713899438706, ""P7D742873432CP4D434276206"": 0.06577010513438843, ""P7D826111744CP4D434276206"": 0.12861060963310228, ""P7D909350057CP4D434276206"": 0.16911170247734908, ""P7D992588369CP4D434276206"": 0.1480535288866849, ""P7D076966932CP4D351081530"": 0.05467404730393587, ""P7D160205245CP4D351081530"": 0.05881150148040743, ""P7D243443557CP4D351081530"": 0.08424682623253978, ""P7D326681870CP4D351081530"": 0.19390410938002134, ""P7D409920182CP4D351081530"": 0.25083532230685035, ""P7D493158494CP4D351081530"": 0.19548779883718348, ""P7D576396807CP4D351081530"": 0.1799243163425581, ""P7D659635119CP4D351081530"": 0.23412041340879736, ""P7D742873432CP4D351081530"": 0.2632399140916408, ""P7D826111744CP4D351081530"": 0.27604755141838444, ""P7D909350057CP4D351081530"": 0.23299977499076277, ""P7D992588369CP4D351081530"": 0.18855791646947792, ""P7D076966932CP4D267886855"": 0.08177521550409106, ""P7D160205245CP4D267886855"": 0.0892199008857093, ""P7D243443557CP4D267886855"": 0.22094114153656474, ""P7D326681870CP4D267886855"": 0.3631559019458848, ""P7D409920182CP4D267886855"": 0.3828226000115004, ""P7D493158494CP4D267886855"": 0.3695255582438178, ""P7D576396807CP4D267886855"": 0.36922960805099475, ""P7D659635119CP4D267886855"": 0.3917497007013214, ""P7D742873432CP4D267886855"": 0.39588068674837945, ""P7D826111744CP4D267886855"": 0.3680190661070755, ""P7D909350057CP4D267886855"": 0.3119440981871081, ""P7D992588369CP4D267886855"": 0.2614847090351046, ""P7D076966932CP4D184692179"": 0.30150741840631146, ""P7D160205245CP4D184692179"": 0.24449143102413917, ""P7D243443557CP4D184692179"": 0.2716387568324874, ""P7D326681870CP4D184692179"": 0.30003631981156287, ""P7D409920182CP4D184692179"": 0.3391000096843358, ""P7D493158494CP4D184692179"": 0.39780912880666447, ""P7D576396807CP4D184692179"": 0.43418319725291604, ""P7D659635119CP4D184692179"": 0.4074723828081045, ""P7D742873432CP4D184692179"": 0.38344779708978166, ""P7D826111744CP4D184692179"": 0.3956050741922906, ""P7D909350057CP4D184692179"": 0.38410511090902816, ""P7D992588369CP4D184692179"": 0.3065502128380816, ""P7D076966932CP4D101497504"": 0.3902336944426283, ""P7D160205245CP4D101497504"": 0.3883882802923885, ""P7D243443557CP4D101497504"": 0.40123689577367105, ""P7D326681870CP4D101497504"": 0.4075854198981224, ""P7D409920182CP4D101497504"": 0.4176130912660095, ""P7D493158494CP4D101497504"": 0.4317680823796543, ""P7D576396807CP4D101497504"": 0.43275052992343427, ""P7D659635119CP4D101497504"": 0.409673938873647, ""P7D742873432CP4D101497504"": 0.37339207259259743, ""P7D826111744CP4D101497504"": 0.3571198445130387, ""P7D909350057CP4D101497504"": 0.3416630759133816, ""P7D992588369CP4D101497504"": 0.3041847528847089, ""P7D076966932CP4D018302828"": 0.4367632731510591, ""P7D160205245CP4D018302828"": 0.45777863156315296, ""P7D243443557CP4D018302828"": 0.4612255868624595, ""P7D326681870CP4D018302828"": 0.4493480751616259, ""P7D409920182CP4D018302828"": 0.44666677837660157, ""P7D493158494CP4D018302828"": 0.45000371625861535, ""P7D576396807CP4D018302828"": 0.435860155498574, ""P7D659635119CP4D018302828"": 0.36660085991944635, ""P7D742873432CP4D018302828"": 0.2872840290066016, ""P7D826111744CP4D018302828"": 0.3101482077648387, ""P7D909350057CP4D018302828"": 0.34656236173308547, ""P7D992588369CP4D018302828"": 0.3038011091630503}","{""P6D993728620CP4D434276206"": 0.02425388052092582, ""P6D411060433CP4D351081530"": 0.05446351218164038, ""P6D494298745CP4D351081530"": 0.049444416361164534, ""P6D577537058CP4D351081530"": 0.05650108361016899, ""P6D660775370CP4D351081530"": 0.060179892703099945, ""P6D744013683CP4D351081530"": 0.07790737763928135, ""P6D827251995CP4D351081530"": 0.08212854001284102, ""P6D910490307CP4D351081530"": 0.047942541734904344, ""P6D993728620CP4D351081530"": 0.05701573011824182, ""P6D078107183CP4D267886855"": 0.10862919986254395, ""P6D161345496CP4D267886855"": 0.11574713109214331, ""P6D244583808CP4D267886855"": 0.09029346436434658, ""P6D327822120CP4D267886855"": 0.05024860175251911, ""P6D411060433CP4D267886855"": 0.08807615151638502, ""P6D494298745CP4D267886855"": 0.10379609023485545, ""P6D577537058CP4D267886855"": 0.11697819583385309, ""P6D660775370CP4D267886855"": 0.13089351197850493, ""P6D744013683CP4D267886855"": 0.143914552406335, ""P6D827251995CP4D267886855"": 0.16236954297108463, ""P6D910490307CP4D267886855"": 0.16424438377742823, ""P6D993728620CP4D267886855"": 0.10568608376862432, ""P6D078107183CP4D184692179"": 0.2372361596526299, ""P6D161345496CP4D184692179"": 0.22964606499150997, ""P6D244583808CP4D184692179"": 0.2567998529527077, ""P6D327822120CP4D184692179"": 0.268191159760774, ""P6D411060433CP4D184692179"": 0.24238768795652704, ""P6D494298745CP4D184692179"": 0.23598280757560935, ""P6D577537058CP4D184692179"": 0.28923775234242377, ""P6D660775370CP4D184692179"": 0.3904063515458666, ""P6D744013683CP4D184692179"": 0.4401598278846131, ""P6D827251995CP4D184692179"": 0.4374985024999162, ""P6D910490307CP4D184692179"": 0.4086743116612477, ""P6D993728620CP4D184692179"": 0.35774647680926824, ""P6D078107183CP4D101497504"": 0.4682872533886718, ""P6D161345496CP4D101497504"": 0.4850440625971266, ""P6D244583808CP4D101497504"": 0.5170245817373381, ""P6D327822120CP4D101497504"": 0.5237420295576782, ""P6D411060433CP4D101497504"": 0.5036849301636805, ""P6D494298745CP4D101497504"": 0.4536062986846079, ""P6D577537058CP4D101497504"": 0.33789167193957903, ""P6D660775370CP4D101497504"": 0.2855850621634917, ""P6D744013683CP4D101497504"": 0.33564550571238455, ""P6D827251995CP4D101497504"": 0.37079078129635495, ""P6D910490307CP4D101497504"": 0.3713361430396164, ""P6D993728620CP4D101497504"": 0.38278985384928566, ""P6D078107183CP4D018302828"": 0.41651688740558623, ""P6D161345496CP4D018302828"": 0.40552694539704487, ""P6D244583808CP4D018302828"": 0.41605112416491374, ""P6D327822120CP4D018302828"": 0.42099474201505827, ""P6D411060433CP4D018302828"": 0.42556445928918313, ""P6D494298745CP4D018302828"": 0.46579217291552466, ""P6D577537058CP4D018302828"": 0.5261413608667486, ""P6D660775370CP4D018302828"": 0.5545026143253506, ""P6D744013683CP4D018302828"": 0.5481618855835457, ""P6D827251995CP4D018302828"": 0.5042501426440034, ""P6D910490307CP4D018302828"": 0.458866799153428, ""P6D993728620CP4D018302828"": 0.4323368451298548}"
