date,2544
20240201,"{""P13D07012542CN7D712146422"": 0.22390956499970643, ""P13D07012542CN7D795341098"": 0.1777428218260549, ""P13D07012542CN7D878535773"": 0.26974097492955695, ""P13D15336374CN7D878535773"": 0.2620080067870078, ""P13D07012542CN7D961730449"": 0.35422449928085614, ""P13D15336374CN7D961730449"": 0.23983502959102926}"
