date,1669,1721,1773,1825
20240201,"{""N2D994868871CP35D96505823"": 0.633375735385205, ""N2D911630558CP35D96505823"": 0.766792758060216, ""N2D828392246CP35D96505823"": 0.7629167700330206, ""N2D745153933CP35D96505823"": 0.6370391489798627, ""N2D661915621CP35D96505823"": 0.5224314828500584, ""N2D578677309CP35D96505823"": 0.4451952943455273, ""N2D495438996CP35D96505823"": 0.4108637926385891, ""N2D412200684CP35D96505823"": 0.3927952540616988, ""N2D328962371CP35D96505823"": 0.35261001159741695, ""N2D245724059CP35D96505823"": 0.2999082105439805, ""N2D162485746CP35D96505823"": 0.2773968581478756, ""N2D079247434CP35D96505823"": 0.28897618057243907, ""N2D994868871CP35D88186356"": 0.6242101825593445, ""N2D911630558CP35D88186356"": 0.7795719208577363, ""N2D828392246CP35D88186356"": 0.7937421965236768, ""N2D745153933CP35D88186356"": 0.6570989642236763, ""N2D661915621CP35D88186356"": 0.532807243428567, ""N2D578677309CP35D88186356"": 0.4699187706964575, ""N2D495438996CP35D88186356"": 0.459446130240413, ""N2D412200684CP35D88186356"": 0.4428138706076897, ""N2D328962371CP35D88186356"": 0.37198302729759236, ""N2D245724059CP35D88186356"": 0.2769783372615674, ""N2D162485746CP35D88186356"": 0.20810963189023982, ""N2D079247434CP35D88186356"": 0.17863889228975985, ""N2D994868871CP35D79866888"": 0.6263580393935196, ""N2D911630558CP35D79866888"": 0.7638775243639588, ""N2D828392246CP35D79866888"": 0.7577355877601063, ""N2D745153933CP35D79866888"": 0.6134138335890754, ""N2D661915621CP35D79866888"": 0.48410148999660696, ""N2D578677309CP35D79866888"": 0.447917728984142, ""N2D495438996CP35D79866888"": 0.4589090288975976, ""N2D412200684CP35D79866888"": 0.44244067610253857, ""N2D328962371CP35D79866888"": 0.3759814484154407, ""N2D245724059CP35D79866888"": 0.2914396125505629, ""N2D162485746CP35D79866888"": 0.20517187080371713, ""N2D079247434CP35D79866888"": 0.125760218245861, ""N2D994868871CP35D71547420"": 0.7289457947144817, ""N2D911630558CP35D71547420"": 0.776936613122263, ""N2D828392246CP35D71547420"": 0.693953163639893, ""N2D745153933CP35D71547420"": 0.5105510969402557, ""N2D661915621CP35D71547420"": 0.39102678697925614, ""N2D578677309CP35D71547420"": 0.3893118029180253, ""N2D495438996CP35D71547420"": 0.4313117795280711, ""N2D412200684CP35D71547420"": 0.44462544429600803, ""N2D328962371CP35D71547420"": 0.41020047992789693, ""N2D245724059CP35D71547420"": 0.3413898597876235, ""N2D162485746CP35D71547420"": 0.2712861159293608, ""N2D079247434CP35D71547420"": 0.20539907139943414, ""N2D994868871CP35D63227953"": 0.7592552517106531, ""N2D911630558CP35D63227953"": 0.6956927951610444, ""N2D828392246CP35D63227953"": 0.5414322670042776, ""N2D745153933CP35D63227953"": 0.3451490125282197, ""N2D661915621CP35D63227953"": 0.26488921022062484, ""N2D578677309CP35D63227953"": 0.31119586069525174, ""N2D495438996CP35D63227953"": 0.39568634177791767, ""N2D412200684CP35D63227953"": 0.4533986599955229, ""N2D328962371CP35D63227953"": 0.4655111496856796, ""N2D245724059CP35D63227953"": 0.4341171840697204, ""N2D162485746CP35D63227953"": 0.3928406151146088, ""N2D079247434CP35D63227953"": 0.3489338061599381, ""N2D994868871CP35D54908485"": 0.5991944587464385, ""N2D911630558CP35D54908485"": 0.47309669780573366, ""N2D828392246CP35D54908485"": 0.3042042256558552, ""N2D745153933CP35D54908485"": 0.1620535429964825, ""N2D661915621CP35D54908485"": 0.16980027861156463, ""N2D578677309CP35D54908485"": 0.2452148232506278, ""N2D495438996CP35D54908485"": 0.3368113791161223, ""N2D412200684CP35D54908485"": 0.41730641940381047, ""N2D328962371CP35D54908485"": 0.4835621361192373, ""N2D245724059CP35D54908485"": 0.5056290171363954, ""N2D162485746CP35D54908485"": 0.499926143687943, ""N2D079247434CP35D54908485"": 0.4683796355388775, ""N2D994868871CP35D46589018"": 0.27946050062292466, ""N2D911630558CP35D46589018"": 0.19274919723719489, ""N2D828392246CP35D46589018"": 0.12468705401451559, ""N2D745153933CP35D46589018"": 0.09290153165927052, ""N2D661915621CP35D46589018"": 0.1350651050362179, ""N2D578677309CP35D46589018"": 0.2022875178239277, ""N2D495438996CP35D46589018"": 0.2771565149319294, ""N2D412200684CP35D46589018"": 0.3187109498941465, ""N2D328962371CP35D46589018"": 0.40358306890072976, ""N2D245724059CP35D46589018"": 0.4882409174710093, ""N2D162485746CP35D46589018"": 0.532683124559223, ""N2D079247434CP35D46589018"": 0.5384789142352588, ""N2D994868871CP35D38269550"": 0.10737662838363511, ""N2D911630558CP35D38269550"": 0.12075900742432595, ""N2D828392246CP35D38269550"": 0.08866633920924928, ""N2D745153933CP35D38269550"": 0.03288101163590627, ""N2D661915621CP35D38269550"": 0.04356282339814832, ""N2D578677309CP35D38269550"": 0.1404090534344429, ""N2D495438996CP35D38269550"": 0.2137036998269852, ""N2D412200684CP35D38269550"": 0.18311762603750115, ""N2D328962371CP35D38269550"": 0.17160941458490236, ""N2D245724059CP35D38269550"": 0.30768997136927034, ""N2D162485746CP35D38269550"": 0.38250592272769485, ""N2D079247434CP35D38269550"": 0.4186888213400871, ""N2D911630558CP35D29950083"": 0.16986153192952044, ""N2D828392246CP35D29950083"": 0.11596655056212754, ""N2D745153933CP35D29950083"": 0.030772859340503386, ""N2D661915621CP35D29950083"": 0.03014934229165221, ""N2D578677309CP35D29950083"": 0.07004318157086786, ""N2D495438996CP35D29950083"": 0.11252425932214585, ""N2D412200684CP35D29950083"": 0.09835458925030581, ""N2D328962371CP35D29950083"": 0.06561597368990853, ""N2D245724059CP35D29950083"": 0.028444707588689163, ""N2D162485746CP35D29950083"": 0.0665693640329551, ""N2D079247434CP35D29950083"": 0.06863955852536113, ""N2D828392246CP35D21630615"": 0.12176882635513803, ""N2D745153933CP35D21630615"": 0.08566289051076705, ""N2D661915621CP35D21630615"": 0.012598837022964136, ""N2D578677309CP35D21630615"": 0.039735014547320674, ""N2D495438996CP35D21630615"": 0.06557172953197156, ""N2D412200684CP35D21630615"": 0.06939303919752797, ""N2D328962371CP35D21630615"": 0.10127755809522902, ""N2D245724059CP35D21630615"": 0.05039477340593234, ""N2D162485746CP35D21630615"": 0.04845687282161919, ""N2D079247434CP35D21630615"": 0.03752739183597842, ""N2D828392246CP35D13311148"": 0.106800587188807, ""N2D745153933CP35D13311148"": 0.10944392616691441, ""N2D661915621CP35D13311148"": 0.07072158185156889, ""N2D578677309CP35D13311148"": 0.06030704493850461, ""N2D495438996CP35D13311148"": 0.0639043409365498, ""N2D412200684CP35D13311148"": 0.08109798104540192, ""N2D328962371CP35D13311148"": 0.09754524510310088, ""N2D245724059CP35D13311148"": 0.09201175913405758, ""N2D162485746CP35D13311148"": 0.08474696127952885, ""N2D079247434CP35D13311148"": 0.08669584644102804}","{""N1D996009122CP35D96505823"": 0.3323947906370073, ""N1D912770809CP35D96505823"": 0.3882335280282356, ""N1D829532497CP35D96505823"": 0.44563086426270443, ""N1D746294184CP35D96505823"": 0.5022226878216833, ""N1D663055872CP35D96505823"": 0.536291839732888, ""N1D579817559CP35D96505823"": 0.5419436400011871, ""N1D496579247CP35D96505823"": 0.5355590317643769, ""N1D413340935CP35D96505823"": 0.5058927673445854, ""N1D330102622CP35D96505823"": 0.46289087290415487, ""N1D246864310CP35D96505823"": 0.44279636221147384, ""N1D163625997CP35D96505823"": 0.4852136548744224, ""N1D080387685CP35D96505823"": 0.582299187464105, ""N1D996009122CP35D88186356"": 0.18376105972202125, ""N1D912770809CP35D88186356"": 0.21732842312907488, ""N1D829532497CP35D88186356"": 0.2732549692865012, ""N1D746294184CP35D88186356"": 0.3391148451279965, ""N1D663055872CP35D88186356"": 0.39518960862086594, ""N1D579817559CP35D88186356"": 0.4355683435094849, ""N1D496579247CP35D88186356"": 0.46921035216183876, ""N1D413340935CP35D88186356"": 0.4718255177220968, ""N1D330102622CP35D88186356"": 0.43971103024901464, ""N1D246864310CP35D88186356"": 0.3844943068354253, ""N1D163625997CP35D88186356"": 0.387265122332357, ""N1D080387685CP35D88186356"": 0.5306242640498593, ""N1D996009122CP35D79866888"": 0.05958934158625048, ""N1D912770809CP35D79866888"": 0.06923293787516117, ""N1D829532497CP35D79866888"": 0.1268398087557888, ""N1D746294184CP35D79866888"": 0.19314933672166273, ""N1D663055872CP35D79866888"": 0.25498870403080265, ""N1D579817559CP35D79866888"": 0.3130204731359066, ""N1D496579247CP35D79866888"": 0.3615312643720245, ""N1D413340935CP35D79866888"": 0.3878900124731369, ""N1D330102622CP35D79866888"": 0.36315881504189357, ""N1D246864310CP35D79866888"": 0.292748328383784, ""N1D163625997CP35D79866888"": 0.2838551409192386, ""N1D080387685CP35D79866888"": 0.3596934589298612, ""N1D996009122CP35D71547420"": 0.14686598472046955, ""N1D912770809CP35D71547420"": 0.11715501355835214, ""N1D829532497CP35D71547420"": 0.12429229541480892, ""N1D746294184CP35D71547420"": 0.1507089122599253, ""N1D663055872CP35D71547420"": 0.19316246383746835, ""N1D579817559CP35D71547420"": 0.24960794442011372, ""N1D496579247CP35D71547420"": 0.30044704149444906, ""N1D413340935CP35D71547420"": 0.3204642446863645, ""N1D330102622CP35D71547420"": 0.2742127371249456, ""N1D246864310CP35D71547420"": 0.1646190630033537, ""N1D163625997CP35D71547420"": 0.1485588552109129, ""N1D080387685CP35D71547420"": 0.16100551981975988, ""N1D996009122CP35D63227953"": 0.3155639347936592, ""N1D912770809CP35D63227953"": 0.2961692031405397, ""N1D829532497CP35D63227953"": 0.28710803625630377, ""N1D746294184CP35D63227953"": 0.2836371600867134, ""N1D663055872CP35D63227953"": 0.29566563213892355, ""N1D579817559CP35D63227953"": 0.3148649412286416, ""N1D496579247CP35D63227953"": 0.31452330308958826, ""N1D413340935CP35D63227953"": 0.2695172871418997, ""N1D330102622CP35D63227953"": 0.17954394837854493, ""N1D246864310CP35D63227953"": 0.16749331699408895, ""N1D163625997CP35D63227953"": 0.1392036534747679, ""N1D080387685CP35D63227953"": 0.10522481448981783, ""N1D996009122CP35D54908485"": 0.4294362733128683, ""N1D912770809CP35D54908485"": 0.39086640013733726, ""N1D829532497CP35D54908485"": 0.3574363939591395, ""N1D746294184CP35D54908485"": 0.3328949477006422, ""N1D663055872CP35D54908485"": 0.3179158322627179, ""N1D579817559CP35D54908485"": 0.3121347743741447, ""N1D496579247CP35D54908485"": 0.30563608431304623, ""N1D413340935CP35D54908485"": 0.28930618486957693, ""N1D330102622CP35D54908485"": 0.2557649120302419, ""N1D246864310CP35D54908485"": 0.16168822413598635, ""N1D163625997CP35D54908485"": 0.11760363278215014, ""N1D080387685CP35D54908485"": 0.13629411658233415, ""N1D996009122CP35D46589018"": 0.5247443544706629, ""N1D912770809CP35D46589018"": 0.4936080918244341, ""N1D829532497CP35D46589018"": 0.45282167695646386, ""N1D746294184CP35D46589018"": 0.4129855534767223, ""N1D663055872CP35D46589018"": 0.37818921994231264, ""N1D579817559CP35D46589018"": 0.35492225204839006, ""N1D496579247CP35D46589018"": 0.33567143357339063, ""N1D413340935CP35D46589018"": 0.29497259156259764, ""N1D330102622CP35D46589018"": 0.18587067284905573, ""N1D246864310CP35D46589018"": 0.10939676570803368, ""N1D163625997CP35D46589018"": 0.09221167728472258, ""N1D996009122CP35D38269550"": 0.4513976119811042, ""N1D912770809CP35D38269550"": 0.4493049127014387, ""N1D829532497CP35D38269550"": 0.4239196928843713, ""N1D746294184CP35D38269550"": 0.3753882365436351, ""N1D663055872CP35D38269550"": 0.3145005218009545, ""N1D579817559CP35D38269550"": 0.2577677312628928, ""N1D496579247CP35D38269550"": 0.19972302814426718, ""N1D413340935CP35D38269550"": 0.07930924043034476, ""N1D330102622CP35D38269550"": 0.06790521143763781, ""N1D246864310CP35D38269550"": 0.0894879468141149, ""N1D996009122CP35D29950083"": 0.07847476042506285, ""N1D912770809CP35D29950083"": 0.12974884015622104, ""N1D829532497CP35D29950083"": 0.14665184613807236, ""N1D746294184CP35D29950083"": 0.11679158079606794, ""N1D663055872CP35D29950083"": 0.09217455898451302, ""N1D579817559CP35D29950083"": 0.05374244443797138, ""N1D496579247CP35D29950083"": 0.02903229585172205, ""N1D413340935CP35D29950083"": 0.02955075976667347, ""N1D330102622CP35D29950083"": 0.01612583862236159, ""N1D996009122CP35D21630615"": 0.046538038241704924, ""N1D912770809CP35D21630615"": 0.07280424976724678, ""N1D829532497CP35D21630615"": 0.053998944478849994, ""N1D746294184CP35D21630615"": 0.037062769523946916, ""N1D663055872CP35D21630615"": 0.03105620235719139, ""N1D579817559CP35D21630615"": 0.0426726546309695, ""N1D996009122CP35D13311148"": 0.051883728345645856, ""N1D912770809CP35D13311148"": 0.04074231456712949, ""N1D829532497CP35D13311148"": 0.051569607462544145, ""N1D746294184CP35D13311148"": 0.11059624480961108, ""N1D663055872CP35D13311148"": 0.07289593799443528, ""N1D579817559CP35D13311148"": 0.07081628894775355}","{""N0D997149372CP35D96505823"": 0.556550887287456, ""N0D913911060CP35D96505823"": 0.4066498424506694, ""N0D830672748CP35D96505823"": 0.3589274924909962, ""N0D747434435CP35D96505823"": 0.3668612851018782, ""N0D664196123CP35D96505823"": 0.5495479250384152, ""N0D580957810CP35D96505823"": 0.7848662120694665, ""N0D497719498CP35D96505823"": 1.0541682678648132, ""N0D414481185CP35D96505823"": 1.0262479837409992, ""N0D331242873CP35D96505823"": 0.717889386221755, ""N0D248004561CP35D96505823"": 0.38020371448198786, ""N0D164766248CP35D96505823"": 0.14391319951009926, ""N0D081527936CP35D96505823"": 0.15667231194596645, ""N0D997149372CP35D88186356"": 0.5834952725955771, ""N0D913911060CP35D88186356"": 0.6496455863538765, ""N0D830672748CP35D88186356"": 0.7478184182099035, ""N0D747434435CP35D88186356"": 0.7979911289294374, ""N0D664196123CP35D88186356"": 0.8254799512737185, ""N0D580957810CP35D88186356"": 0.8835257245913902, ""N0D497719498CP35D88186356"": 0.9462324246022232, ""N0D414481185CP35D88186356"": 0.6652712359971434, ""N0D331242873CP35D88186356"": 0.3195696271994389, ""N0D248004561CP35D88186356"": 0.1432608259202508, ""N0D164766248CP35D88186356"": 0.1707506046724139, ""N0D081527936CP35D88186356"": 0.17844870491464881, ""N0D997149372CP35D79866888"": 0.456950218257581, ""N0D913911060CP35D79866888"": 0.6275219499207261, ""N0D830672748CP35D79866888"": 0.7139751350080944, ""N0D747434435CP35D79866888"": 0.6937420016854886, ""N0D664196123CP35D79866888"": 0.5632111355538922, ""N0D580957810CP35D79866888"": 0.6261529016195521, ""N0D497719498CP35D79866888"": 0.653442460440521, ""N0D248004561CP35D79866888"": 0.12191849441223, ""N0D164766248CP35D79866888"": 0.14628191144197572, ""N0D081527936CP35D79866888"": 0.14363111109614216, ""N0D997149372CP35D71547420"": 0.2697718520965513, ""N0D913911060CP35D71547420"": 0.4581367428753377, ""N0D830672748CP35D71547420"": 0.49568232373859133, ""N0D747434435CP35D71547420"": 0.4189387800420246, ""N0D664196123CP35D71547420"": 0.3277583003667007, ""N0D580957810CP35D71547420"": 0.36747774348839246, ""N0D497719498CP35D71547420"": 0.4206288756597137, ""N0D997149372CP35D63227953"": 0.11923014490251427}","{""P0D001710376CP35D96505823"": 0.08041341821575511, ""P0D084948688CP35D96505823"": 0.052647413326187095, ""P0D168187001CP35D96505823"": 0.04357196312355141, ""P0D001710376CP35D88186356"": 0.09188511716058992, ""P0D084948688CP35D88186356"": 0.07210902446320147, ""P0D001710376CP35D79866888"": 0.12007199419555946}"
