date,2609,2661
20240220,"{""P15D40079817CP31D97171381"": 1.0, ""P15D48403648CP31D97171381"": 1.0, ""P15D56727480CP31D97171381"": 1.0, ""P15D65051311CP31D97171381"": 1.0, ""P15D73375142CP31D97171381"": 1.0, ""P15D81698973CP31D97171381"": 1.0, ""P15D90022805CP31D97171381"": 1.0, ""P15D98346636CP31D97171381"": 1.0, ""P15D40079817CP31D88851913"": 1.0, ""P15D48403648CP31D88851913"": 1.0, ""P15D56727480CP31D88851913"": 1.0, ""P15D65051311CP31D88851913"": 1.0, ""P15D73375142CP31D88851913"": 1.0, ""P15D81698973CP31D88851913"": 1.0, ""P15D90022805CP31D88851913"": 1.0, ""P15D98346636CP31D88851913"": 1.0, ""P15D56727480CP31D80532445"": 1.0, ""P15D65051311CP31D80532445"": 1.0, ""P15D73375142CP31D80532445"": 1.0, ""P15D81698973CP31D80532445"": 1.0, ""P15D90022805CP31D80532445"": 1.0, ""P15D98346636CP31D80532445"": 1.0, ""P15D56727480CP31D72212978"": 1.0, ""P15D65051311CP31D72212978"": 1.0, ""P15D73375142CP31D72212978"": 1.0, ""P15D81698973CP31D72212978"": 1.0, ""P15D90022805CP31D72212978"": 1.0, ""P15D98346636CP31D72212978"": 1.0, ""P15D65051311CP31D63893510"": 1.0, ""P15D73375142CP31D63893510"": 1.0, ""P15D81698973CP31D63893510"": 1.0, ""P15D90022805CP31D63893510"": 1.0, ""P15D98346636CP31D63893510"": 1.0, ""P15D73375142CP31D55574043"": 1.0, ""P15D81698973CP31D55574043"": 1.0, ""P15D90022805CP31D55574043"": 1.0, ""P15D98346636CP31D55574043"": 1.0, ""P15D73375142CP31D47254575"": 1.0, ""P15D81698973CP31D47254575"": 1.0, ""P15D90022805CP31D47254575"": 1.0, ""P15D98346636CP31D47254575"": 1.0, ""P15D81698973CP31D38935108"": 1.0, ""P15D90022805CP31D38935108"": 1.0, ""P15D98346636CP31D38935108"": 1.0}","{""P16D06670467CP31D97171381"": 1.0, ""P16D14994298CP31D97171381"": 1.0, ""P16D23318129CP31D97171381"": 1.0, ""P16D31641961CP31D97171381"": 1.0, ""P16D39965792CP31D97171381"": 1.0, ""P16D48289623CP31D97171381"": 1.0, ""P16D56613454CP31D97171381"": 1.0, ""P16D64937286CP31D97171381"": 1.0, ""P16D73261117CP31D97171381"": 1.0, ""P16D81584948CP31D97171381"": 1.0, ""P16D89908779CP31D97171381"": 1.0, ""P16D98232611CP31D97171381"": 1.0, ""P16D06670467CP31D88851913"": 1.0, ""P16D14994298CP31D88851913"": 1.0, ""P16D23318129CP31D88851913"": 1.0, ""P16D31641961CP31D88851913"": 1.0, ""P16D39965792CP31D88851913"": 1.0, ""P16D48289623CP31D88851913"": 1.0, ""P16D56613454CP31D88851913"": 1.0, ""P16D64937286CP31D88851913"": 1.0, ""P16D73261117CP31D88851913"": 1.0, ""P16D81584948CP31D88851913"": 1.0, ""P16D89908779CP31D88851913"": 1.0, ""P16D98232611CP31D88851913"": 1.0, ""P16D06670467CP31D80532445"": 1.0, ""P16D14994298CP31D80532445"": 1.0, ""P16D23318129CP31D80532445"": 1.0, ""P16D31641961CP31D80532445"": 1.0, ""P16D39965792CP31D80532445"": 1.0, ""P16D48289623CP31D80532445"": 1.0, ""P16D56613454CP31D80532445"": 1.0, ""P16D64937286CP31D80532445"": 1.0, ""P16D73261117CP31D80532445"": 1.0, ""P16D81584948CP31D80532445"": 1.0, ""P16D89908779CP31D80532445"": 1.0, ""P16D98232611CP31D80532445"": 1.0, ""P16D06670467CP31D72212978"": 1.0, ""P16D14994298CP31D72212978"": 1.0, ""P16D23318129CP31D72212978"": 1.0, ""P16D31641961CP31D72212978"": 1.0, ""P16D39965792CP31D72212978"": 1.0, ""P16D48289623CP31D72212978"": 1.0, ""P16D56613454CP31D72212978"": 1.0, ""P16D64937286CP31D72212978"": 1.0, ""P16D73261117CP31D72212978"": 1.0, ""P16D81584948CP31D72212978"": 1.0, ""P16D89908779CP31D72212978"": 1.0, ""P16D98232611CP31D72212978"": 1.0, ""P16D06670467CP31D63893510"": 1.0, ""P16D14994298CP31D63893510"": 1.0, ""P16D23318129CP31D63893510"": 1.0, ""P16D31641961CP31D63893510"": 1.0, ""P16D39965792CP31D63893510"": 1.0, ""P16D48289623CP31D63893510"": 1.0, ""P16D56613454CP31D63893510"": 1.0, ""P16D64937286CP31D63893510"": 1.0, ""P16D73261117CP31D63893510"": 1.0, ""P16D81584948CP31D63893510"": 1.0, ""P16D89908779CP31D63893510"": 1.0, ""P16D98232611CP31D63893510"": 1.0, ""P16D06670467CP31D55574043"": 1.0, ""P16D14994298CP31D55574043"": 1.0, ""P16D23318129CP31D55574043"": 1.0, ""P16D31641961CP31D55574043"": 1.0, ""P16D39965792CP31D55574043"": 1.0, ""P16D48289623CP31D55574043"": 1.0, ""P16D56613454CP31D55574043"": 1.0, ""P16D64937286CP31D55574043"": 1.0, ""P16D73261117CP31D55574043"": 1.0, ""P16D81584948CP31D55574043"": 1.0, ""P16D89908779CP31D55574043"": 1.0, ""P16D98232611CP31D55574043"": 1.0, ""P16D06670467CP31D47254575"": 1.0, ""P16D14994298CP31D47254575"": 1.0, ""P16D23318129CP31D47254575"": 1.0, ""P16D31641961CP31D47254575"": 1.0, ""P16D39965792CP31D47254575"": 1.0, ""P16D48289623CP31D47254575"": 1.0, ""P16D56613454CP31D47254575"": 1.0, ""P16D64937286CP31D47254575"": 1.0, ""P16D73261117CP31D47254575"": 1.0, ""P16D81584948CP31D47254575"": 1.0, ""P16D89908779CP31D47254575"": 1.0, ""P16D98232611CP31D47254575"": 1.0, ""P16D06670467CP31D38935108"": 1.0, ""P16D14994298CP31D38935108"": 1.0, ""P16D23318129CP31D38935108"": 1.0, ""P16D31641961CP31D38935108"": 1.0, ""P16D39965792CP31D38935108"": 1.0, ""P16D48289623CP31D38935108"": 1.0, ""P16D56613454CP31D38935108"": 1.0, ""P16D64937286CP31D38935108"": 1.0, ""P16D73261117CP31D38935108"": 1.0, ""P16D81584948CP31D38935108"": 1.0, ""P16D89908779CP31D38935108"": 1.0, ""P16D98232611CP31D38935108"": 1.0, ""P16D06670467CP31D30615640"": 1.0, ""P16D14994298CP31D30615640"": 1.0, ""P16D23318129CP31D30615640"": 1.0, ""P16D31641961CP31D30615640"": 1.0, ""P16D39965792CP31D30615640"": 1.0, ""P16D48289623CP31D30615640"": 1.0, ""P16D56613454CP31D30615640"": 1.0, ""P16D64937286CP31D30615640"": 1.0, ""P16D73261117CP31D30615640"": 1.0, ""P16D81584948CP31D30615640"": 1.0, ""P16D89908779CP31D30615640"": 1.0, ""P16D98232611CP31D30615640"": 1.0, ""P16D89908779CP31D22296173"": 1.0, ""P16D98232611CP31D22296173"": 1.0}"
20240221,"{""P15D40079817CP31D97171381"": 1.0, ""P15D48403648CP31D97171381"": 1.0, ""P15D56727480CP31D97171381"": 1.0, ""P15D65051311CP31D97171381"": 1.0, ""P15D73375142CP31D97171381"": 1.0, ""P15D81698973CP31D97171381"": 1.0, ""P15D90022805CP31D97171381"": 1.0, ""P15D98346636CP31D97171381"": 1.0, ""P15D40079817CP31D88851913"": 1.0, ""P15D48403648CP31D88851913"": 1.0, ""P15D56727480CP31D88851913"": 1.0, ""P15D65051311CP31D88851913"": 1.0, ""P15D73375142CP31D88851913"": 1.0, ""P15D81698973CP31D88851913"": 1.0, ""P15D90022805CP31D88851913"": 1.0, ""P15D98346636CP31D88851913"": 1.0, ""P15D56727480CP31D80532445"": 1.0, ""P15D65051311CP31D80532445"": 1.0, ""P15D73375142CP31D80532445"": 1.0, ""P15D81698973CP31D80532445"": 1.0, ""P15D90022805CP31D80532445"": 1.0, ""P15D98346636CP31D80532445"": 1.0, ""P15D56727480CP31D72212978"": 1.0, ""P15D65051311CP31D72212978"": 1.0, ""P15D73375142CP31D72212978"": 1.0, ""P15D81698973CP31D72212978"": 1.0, ""P15D90022805CP31D72212978"": 1.0, ""P15D98346636CP31D72212978"": 1.0, ""P15D65051311CP31D63893510"": 1.0, ""P15D73375142CP31D63893510"": 1.0, ""P15D81698973CP31D63893510"": 1.0, ""P15D90022805CP31D63893510"": 1.0, ""P15D98346636CP31D63893510"": 1.0, ""P15D73375142CP31D55574043"": 1.0, ""P15D81698973CP31D55574043"": 1.0, ""P15D90022805CP31D55574043"": 1.0, ""P15D98346636CP31D55574043"": 1.0, ""P15D73375142CP31D47254575"": 1.0, ""P15D81698973CP31D47254575"": 1.0, ""P15D90022805CP31D47254575"": 1.0, ""P15D98346636CP31D47254575"": 1.0, ""P15D81698973CP31D38935108"": 1.0, ""P15D90022805CP31D38935108"": 1.0, ""P15D98346636CP31D38935108"": 1.0}","{""P16D06670467CP31D97171381"": 1.0, ""P16D14994298CP31D97171381"": 1.0, ""P16D23318129CP31D97171381"": 1.0, ""P16D31641961CP31D97171381"": 1.0, ""P16D39965792CP31D97171381"": 1.0, ""P16D48289623CP31D97171381"": 1.0, ""P16D56613454CP31D97171381"": 1.0, ""P16D64937286CP31D97171381"": 1.0, ""P16D73261117CP31D97171381"": 1.0, ""P16D81584948CP31D97171381"": 1.0, ""P16D89908779CP31D97171381"": 1.0, ""P16D98232611CP31D97171381"": 1.0, ""P16D06670467CP31D88851913"": 1.0, ""P16D14994298CP31D88851913"": 1.0, ""P16D23318129CP31D88851913"": 1.0, ""P16D31641961CP31D88851913"": 1.0, ""P16D39965792CP31D88851913"": 1.0, ""P16D48289623CP31D88851913"": 1.0, ""P16D56613454CP31D88851913"": 1.0, ""P16D64937286CP31D88851913"": 1.0, ""P16D73261117CP31D88851913"": 1.0, ""P16D81584948CP31D88851913"": 1.0, ""P16D89908779CP31D88851913"": 1.0, ""P16D98232611CP31D88851913"": 1.0, ""P16D06670467CP31D80532445"": 1.0, ""P16D14994298CP31D80532445"": 1.0, ""P16D23318129CP31D80532445"": 1.0, ""P16D31641961CP31D80532445"": 1.0, ""P16D39965792CP31D80532445"": 1.0, ""P16D48289623CP31D80532445"": 1.0, ""P16D56613454CP31D80532445"": 1.0, ""P16D64937286CP31D80532445"": 1.0, ""P16D73261117CP31D80532445"": 1.0, ""P16D81584948CP31D80532445"": 1.0, ""P16D89908779CP31D80532445"": 1.0, ""P16D98232611CP31D80532445"": 1.0, ""P16D06670467CP31D72212978"": 1.0, ""P16D14994298CP31D72212978"": 1.0, ""P16D23318129CP31D72212978"": 1.0, ""P16D31641961CP31D72212978"": 1.0, ""P16D39965792CP31D72212978"": 1.0, ""P16D48289623CP31D72212978"": 1.0, ""P16D56613454CP31D72212978"": 1.0, ""P16D64937286CP31D72212978"": 1.0, ""P16D73261117CP31D72212978"": 1.0, ""P16D81584948CP31D72212978"": 1.0, ""P16D89908779CP31D72212978"": 1.0, ""P16D98232611CP31D72212978"": 1.0, ""P16D06670467CP31D63893510"": 1.0, ""P16D14994298CP31D63893510"": 1.0, ""P16D23318129CP31D63893510"": 1.0, ""P16D31641961CP31D63893510"": 1.0, ""P16D39965792CP31D63893510"": 1.0, ""P16D48289623CP31D63893510"": 1.0, ""P16D56613454CP31D63893510"": 1.0, ""P16D64937286CP31D63893510"": 1.0, ""P16D73261117CP31D63893510"": 1.0, ""P16D81584948CP31D63893510"": 1.0, ""P16D89908779CP31D63893510"": 1.0, ""P16D98232611CP31D63893510"": 1.0, ""P16D06670467CP31D55574043"": 1.0, ""P16D14994298CP31D55574043"": 1.0, ""P16D23318129CP31D55574043"": 1.0, ""P16D31641961CP31D55574043"": 1.0, ""P16D39965792CP31D55574043"": 1.0, ""P16D48289623CP31D55574043"": 1.0, ""P16D56613454CP31D55574043"": 1.0, ""P16D64937286CP31D55574043"": 1.0, ""P16D73261117CP31D55574043"": 1.0, ""P16D81584948CP31D55574043"": 1.0, ""P16D89908779CP31D55574043"": 1.0, ""P16D98232611CP31D55574043"": 1.0, ""P16D06670467CP31D47254575"": 1.0, ""P16D14994298CP31D47254575"": 1.0, ""P16D23318129CP31D47254575"": 1.0, ""P16D31641961CP31D47254575"": 1.0, ""P16D39965792CP31D47254575"": 1.0, ""P16D48289623CP31D47254575"": 1.0, ""P16D56613454CP31D47254575"": 1.0, ""P16D64937286CP31D47254575"": 1.0, ""P16D73261117CP31D47254575"": 1.0, ""P16D81584948CP31D47254575"": 1.0, ""P16D89908779CP31D47254575"": 1.0, ""P16D98232611CP31D47254575"": 1.0, ""P16D06670467CP31D38935108"": 1.0, ""P16D14994298CP31D38935108"": 1.0, ""P16D23318129CP31D38935108"": 1.0, ""P16D31641961CP31D38935108"": 1.0, ""P16D39965792CP31D38935108"": 1.0, ""P16D48289623CP31D38935108"": 1.0, ""P16D56613454CP31D38935108"": 1.0, ""P16D64937286CP31D38935108"": 1.0, ""P16D73261117CP31D38935108"": 1.0, ""P16D81584948CP31D38935108"": 1.0, ""P16D89908779CP31D38935108"": 1.0, ""P16D98232611CP31D38935108"": 1.0, ""P16D06670467CP31D30615640"": 1.0, ""P16D14994298CP31D30615640"": 1.0, ""P16D23318129CP31D30615640"": 1.0, ""P16D31641961CP31D30615640"": 1.0, ""P16D39965792CP31D30615640"": 1.0, ""P16D48289623CP31D30615640"": 1.0, ""P16D56613454CP31D30615640"": 1.0, ""P16D64937286CP31D30615640"": 1.0, ""P16D73261117CP31D30615640"": 1.0, ""P16D81584948CP31D30615640"": 1.0, ""P16D89908779CP31D30615640"": 1.0, ""P16D98232611CP31D30615640"": 1.0, ""P16D89908779CP31D22296173"": 1.0, ""P16D98232611CP31D22296173"": 1.0}"
20240901,"{""P15D40079817CP31D97171381"": 1.0, ""P15D48403648CP31D97171381"": 1.0, ""P15D56727480CP31D97171381"": 1.0, ""P15D65051311CP31D97171381"": 1.0, ""P15D73375142CP31D97171381"": 1.0, ""P15D81698973CP31D97171381"": 1.0, ""P15D90022805CP31D97171381"": 1.0, ""P15D98346636CP31D97171381"": 1.0, ""P15D40079817CP31D88851913"": 1.0, ""P15D48403648CP31D88851913"": 1.0, ""P15D56727480CP31D88851913"": 1.0, ""P15D65051311CP31D88851913"": 1.0, ""P15D73375142CP31D88851913"": 1.0, ""P15D81698973CP31D88851913"": 1.0, ""P15D90022805CP31D88851913"": 1.0, ""P15D98346636CP31D88851913"": 1.0, ""P15D56727480CP31D80532445"": 1.0, ""P15D65051311CP31D80532445"": 1.0, ""P15D73375142CP31D80532445"": 1.0, ""P15D81698973CP31D80532445"": 1.0, ""P15D90022805CP31D80532445"": 1.0, ""P15D98346636CP31D80532445"": 1.0, ""P15D56727480CP31D72212978"": 1.0, ""P15D65051311CP31D72212978"": 1.0, ""P15D73375142CP31D72212978"": 1.0, ""P15D81698973CP31D72212978"": 1.0, ""P15D90022805CP31D72212978"": 1.0, ""P15D98346636CP31D72212978"": 1.0, ""P15D65051311CP31D63893510"": 1.0, ""P15D73375142CP31D63893510"": 1.0, ""P15D81698973CP31D63893510"": 1.0, ""P15D90022805CP31D63893510"": 1.0, ""P15D98346636CP31D63893510"": 1.0, ""P15D73375142CP31D55574043"": 1.0, ""P15D81698973CP31D55574043"": 1.0, ""P15D90022805CP31D55574043"": 1.0, ""P15D98346636CP31D55574043"": 1.0, ""P15D73375142CP31D47254575"": 1.0, ""P15D81698973CP31D47254575"": 1.0, ""P15D90022805CP31D47254575"": 1.0, ""P15D98346636CP31D47254575"": 1.0, ""P15D81698973CP31D38935108"": 1.0, ""P15D90022805CP31D38935108"": 1.0, ""P15D98346636CP31D38935108"": 1.0}","{""P16D06670467CP31D97171381"": 1.0, ""P16D14994298CP31D97171381"": 1.0, ""P16D23318129CP31D97171381"": 1.0, ""P16D31641961CP31D97171381"": 1.0, ""P16D39965792CP31D97171381"": 1.0, ""P16D48289623CP31D97171381"": 1.0, ""P16D56613454CP31D97171381"": 1.0, ""P16D64937286CP31D97171381"": 1.0, ""P16D73261117CP31D97171381"": 1.0, ""P16D81584948CP31D97171381"": 1.0, ""P16D89908779CP31D97171381"": 1.0, ""P16D98232611CP31D97171381"": 1.0, ""P16D06670467CP31D88851913"": 1.0, ""P16D14994298CP31D88851913"": 1.0, ""P16D23318129CP31D88851913"": 1.0, ""P16D31641961CP31D88851913"": 1.0, ""P16D39965792CP31D88851913"": 1.0, ""P16D48289623CP31D88851913"": 1.0, ""P16D56613454CP31D88851913"": 1.0, ""P16D64937286CP31D88851913"": 1.0, ""P16D73261117CP31D88851913"": 1.0, ""P16D81584948CP31D88851913"": 1.0, ""P16D89908779CP31D88851913"": 1.0, ""P16D98232611CP31D88851913"": 1.0, ""P16D06670467CP31D80532445"": 1.0, ""P16D14994298CP31D80532445"": 1.0, ""P16D23318129CP31D80532445"": 1.0, ""P16D31641961CP31D80532445"": 1.0, ""P16D39965792CP31D80532445"": 1.0, ""P16D48289623CP31D80532445"": 1.0, ""P16D56613454CP31D80532445"": 1.0, ""P16D64937286CP31D80532445"": 1.0, ""P16D73261117CP31D80532445"": 1.0, ""P16D81584948CP31D80532445"": 1.0, ""P16D89908779CP31D80532445"": 1.0, ""P16D98232611CP31D80532445"": 1.0, ""P16D06670467CP31D72212978"": 1.0, ""P16D14994298CP31D72212978"": 1.0, ""P16D23318129CP31D72212978"": 1.0, ""P16D31641961CP31D72212978"": 1.0, ""P16D39965792CP31D72212978"": 1.0, ""P16D48289623CP31D72212978"": 1.0, ""P16D56613454CP31D72212978"": 1.0, ""P16D64937286CP31D72212978"": 1.0, ""P16D73261117CP31D72212978"": 1.0, ""P16D81584948CP31D72212978"": 1.0, ""P16D89908779CP31D72212978"": 1.0, ""P16D98232611CP31D72212978"": 1.0, ""P16D06670467CP31D63893510"": 1.0, ""P16D14994298CP31D63893510"": 1.0, ""P16D23318129CP31D63893510"": 1.0, ""P16D31641961CP31D63893510"": 1.0, ""P16D39965792CP31D63893510"": 1.0, ""P16D48289623CP31D63893510"": 1.0, ""P16D56613454CP31D63893510"": 1.0, ""P16D64937286CP31D63893510"": 1.0, ""P16D73261117CP31D63893510"": 1.0, ""P16D81584948CP31D63893510"": 1.0, ""P16D89908779CP31D63893510"": 1.0, ""P16D98232611CP31D63893510"": 1.0, ""P16D06670467CP31D55574043"": 1.0, ""P16D14994298CP31D55574043"": 1.0, ""P16D23318129CP31D55574043"": 1.0, ""P16D31641961CP31D55574043"": 1.0, ""P16D39965792CP31D55574043"": 1.0, ""P16D48289623CP31D55574043"": 1.0, ""P16D56613454CP31D55574043"": 1.0, ""P16D64937286CP31D55574043"": 1.0, ""P16D73261117CP31D55574043"": 1.0, ""P16D81584948CP31D55574043"": 1.0, ""P16D89908779CP31D55574043"": 1.0, ""P16D98232611CP31D55574043"": 1.0, ""P16D06670467CP31D47254575"": 1.0, ""P16D14994298CP31D47254575"": 1.0, ""P16D23318129CP31D47254575"": 1.0, ""P16D31641961CP31D47254575"": 1.0, ""P16D39965792CP31D47254575"": 1.0, ""P16D48289623CP31D47254575"": 1.0, ""P16D56613454CP31D47254575"": 1.0, ""P16D64937286CP31D47254575"": 1.0, ""P16D73261117CP31D47254575"": 1.0, ""P16D81584948CP31D47254575"": 1.0, ""P16D89908779CP31D47254575"": 1.0, ""P16D98232611CP31D47254575"": 1.0, ""P16D06670467CP31D38935108"": 1.0, ""P16D14994298CP31D38935108"": 1.0, ""P16D23318129CP31D38935108"": 1.0, ""P16D31641961CP31D38935108"": 1.0, ""P16D39965792CP31D38935108"": 1.0, ""P16D48289623CP31D38935108"": 1.0, ""P16D56613454CP31D38935108"": 1.0, ""P16D64937286CP31D38935108"": 1.0, ""P16D73261117CP31D38935108"": 1.0, ""P16D81584948CP31D38935108"": 1.0, ""P16D89908779CP31D38935108"": 1.0, ""P16D98232611CP31D38935108"": 1.0, ""P16D06670467CP31D30615640"": 1.0, ""P16D14994298CP31D30615640"": 1.0, ""P16D23318129CP31D30615640"": 1.0, ""P16D31641961CP31D30615640"": 1.0, ""P16D39965792CP31D30615640"": 1.0, ""P16D48289623CP31D30615640"": 1.0, ""P16D56613454CP31D30615640"": 1.0, ""P16D64937286CP31D30615640"": 1.0, ""P16D73261117CP31D30615640"": 1.0, ""P16D81584948CP31D30615640"": 1.0, ""P16D89908779CP31D30615640"": 1.0, ""P16D98232611CP31D30615640"": 1.0, ""P16D89908779CP31D22296173"": 1.0, ""P16D98232611CP31D22296173"": 1.0}"
20240902,"{""P15D40079817CP31D97171381"": 1.0, ""P15D48403648CP31D97171381"": 1.0, ""P15D56727480CP31D97171381"": 1.0, ""P15D65051311CP31D97171381"": 1.0, ""P15D73375142CP31D97171381"": 1.0, ""P15D81698973CP31D97171381"": 1.0, ""P15D90022805CP31D97171381"": 1.0, ""P15D98346636CP31D97171381"": 1.0, ""P15D40079817CP31D88851913"": 1.0, ""P15D48403648CP31D88851913"": 1.0, ""P15D56727480CP31D88851913"": 1.0, ""P15D65051311CP31D88851913"": 1.0, ""P15D73375142CP31D88851913"": 1.0, ""P15D81698973CP31D88851913"": 1.0, ""P15D90022805CP31D88851913"": 1.0, ""P15D98346636CP31D88851913"": 1.0, ""P15D56727480CP31D80532445"": 1.0, ""P15D65051311CP31D80532445"": 1.0, ""P15D73375142CP31D80532445"": 1.0, ""P15D81698973CP31D80532445"": 1.0, ""P15D90022805CP31D80532445"": 1.0, ""P15D98346636CP31D80532445"": 1.0, ""P15D56727480CP31D72212978"": 1.0, ""P15D65051311CP31D72212978"": 1.0, ""P15D73375142CP31D72212978"": 1.0, ""P15D81698973CP31D72212978"": 1.0, ""P15D90022805CP31D72212978"": 1.0, ""P15D98346636CP31D72212978"": 1.0, ""P15D65051311CP31D63893510"": 1.0, ""P15D73375142CP31D63893510"": 1.0, ""P15D81698973CP31D63893510"": 1.0, ""P15D90022805CP31D63893510"": 1.0, ""P15D98346636CP31D63893510"": 1.0, ""P15D73375142CP31D55574043"": 1.0, ""P15D81698973CP31D55574043"": 1.0, ""P15D90022805CP31D55574043"": 1.0, ""P15D98346636CP31D55574043"": 1.0, ""P15D73375142CP31D47254575"": 1.0, ""P15D81698973CP31D47254575"": 1.0, ""P15D90022805CP31D47254575"": 1.0, ""P15D98346636CP31D47254575"": 1.0, ""P15D81698973CP31D38935108"": 1.0, ""P15D90022805CP31D38935108"": 1.0, ""P15D98346636CP31D38935108"": 1.0}","{""P16D06670467CP31D97171381"": 1.0, ""P16D14994298CP31D97171381"": 1.0, ""P16D23318129CP31D97171381"": 1.0, ""P16D31641961CP31D97171381"": 1.0, ""P16D39965792CP31D97171381"": 1.0, ""P16D48289623CP31D97171381"": 1.0, ""P16D56613454CP31D97171381"": 1.0, ""P16D64937286CP31D97171381"": 1.0, ""P16D73261117CP31D97171381"": 1.0, ""P16D81584948CP31D97171381"": 1.0, ""P16D89908779CP31D97171381"": 1.0, ""P16D98232611CP31D97171381"": 1.0, ""P16D06670467CP31D88851913"": 1.0, ""P16D14994298CP31D88851913"": 1.0, ""P16D23318129CP31D88851913"": 1.0, ""P16D31641961CP31D88851913"": 1.0, ""P16D39965792CP31D88851913"": 1.0, ""P16D48289623CP31D88851913"": 1.0, ""P16D56613454CP31D88851913"": 1.0, ""P16D64937286CP31D88851913"": 1.0, ""P16D73261117CP31D88851913"": 1.0, ""P16D81584948CP31D88851913"": 1.0, ""P16D89908779CP31D88851913"": 1.0, ""P16D98232611CP31D88851913"": 1.0, ""P16D06670467CP31D80532445"": 1.0, ""P16D14994298CP31D80532445"": 1.0, ""P16D23318129CP31D80532445"": 1.0, ""P16D31641961CP31D80532445"": 1.0, ""P16D39965792CP31D80532445"": 1.0, ""P16D48289623CP31D80532445"": 1.0, ""P16D56613454CP31D80532445"": 1.0, ""P16D64937286CP31D80532445"": 1.0, ""P16D73261117CP31D80532445"": 1.0, ""P16D81584948CP31D80532445"": 1.0, ""P16D89908779CP31D80532445"": 1.0, ""P16D98232611CP31D80532445"": 1.0, ""P16D06670467CP31D72212978"": 1.0, ""P16D14994298CP31D72212978"": 1.0, ""P16D23318129CP31D72212978"": 1.0, ""P16D31641961CP31D72212978"": 1.0, ""P16D39965792CP31D72212978"": 1.0, ""P16D48289623CP31D72212978"": 1.0, ""P16D56613454CP31D72212978"": 1.0, ""P16D64937286CP31D72212978"": 1.0, ""P16D73261117CP31D72212978"": 1.0, ""P16D81584948CP31D72212978"": 1.0, ""P16D89908779CP31D72212978"": 1.0, ""P16D98232611CP31D72212978"": 1.0, ""P16D06670467CP31D63893510"": 1.0, ""P16D14994298CP31D63893510"": 1.0, ""P16D23318129CP31D63893510"": 1.0, ""P16D31641961CP31D63893510"": 1.0, ""P16D39965792CP31D63893510"": 1.0, ""P16D48289623CP31D63893510"": 1.0, ""P16D56613454CP31D63893510"": 1.0, ""P16D64937286CP31D63893510"": 1.0, ""P16D73261117CP31D63893510"": 1.0, ""P16D81584948CP31D63893510"": 1.0, ""P16D89908779CP31D63893510"": 1.0, ""P16D98232611CP31D63893510"": 1.0, ""P16D06670467CP31D55574043"": 1.0, ""P16D14994298CP31D55574043"": 1.0, ""P16D23318129CP31D55574043"": 1.0, ""P16D31641961CP31D55574043"": 1.0, ""P16D39965792CP31D55574043"": 1.0, ""P16D48289623CP31D55574043"": 1.0, ""P16D56613454CP31D55574043"": 1.0, ""P16D64937286CP31D55574043"": 1.0, ""P16D73261117CP31D55574043"": 1.0, ""P16D81584948CP31D55574043"": 1.0, ""P16D89908779CP31D55574043"": 1.0, ""P16D98232611CP31D55574043"": 1.0, ""P16D06670467CP31D47254575"": 1.0, ""P16D14994298CP31D47254575"": 1.0, ""P16D23318129CP31D47254575"": 1.0, ""P16D31641961CP31D47254575"": 1.0, ""P16D39965792CP31D47254575"": 1.0, ""P16D48289623CP31D47254575"": 1.0, ""P16D56613454CP31D47254575"": 1.0, ""P16D64937286CP31D47254575"": 1.0, ""P16D73261117CP31D47254575"": 1.0, ""P16D81584948CP31D47254575"": 1.0, ""P16D89908779CP31D47254575"": 1.0, ""P16D98232611CP31D47254575"": 1.0, ""P16D06670467CP31D38935108"": 1.0, ""P16D14994298CP31D38935108"": 1.0, ""P16D23318129CP31D38935108"": 1.0, ""P16D31641961CP31D38935108"": 1.0, ""P16D39965792CP31D38935108"": 1.0, ""P16D48289623CP31D38935108"": 1.0, ""P16D56613454CP31D38935108"": 1.0, ""P16D64937286CP31D38935108"": 1.0, ""P16D73261117CP31D38935108"": 1.0, ""P16D81584948CP31D38935108"": 1.0, ""P16D89908779CP31D38935108"": 1.0, ""P16D98232611CP31D38935108"": 1.0, ""P16D06670467CP31D30615640"": 1.0, ""P16D14994298CP31D30615640"": 1.0, ""P16D23318129CP31D30615640"": 1.0, ""P16D31641961CP31D30615640"": 1.0, ""P16D39965792CP31D30615640"": 1.0, ""P16D48289623CP31D30615640"": 1.0, ""P16D56613454CP31D30615640"": 1.0, ""P16D64937286CP31D30615640"": 1.0, ""P16D73261117CP31D30615640"": 1.0, ""P16D81584948CP31D30615640"": 1.0, ""P16D89908779CP31D30615640"": 1.0, ""P16D98232611CP31D30615640"": 1.0, ""P16D89908779CP31D22296173"": 1.0, ""P16D98232611CP31D22296173"": 1.0}"
