date,3545,3597,3599,3600,3548,3652
20240220,"{""P33D04732041CP31D97171381"": 1.0049999775364995, ""P33D13055872CP31D97171381"": 0.9937499777879566, ""P33D21379703CP31D97171381"": 0.983749978011474, ""P33D29703534CP31D97171381"": 0.9749999782070518, ""P33D38027366CP31D97171381"": 0.9674999783746898, ""P33D46351197CP31D97171381"": 0.9637499784585088, ""P33D54675028CP31D97171381"": 0.9587499785702676, ""P33D62998859CP31D97171381"": 0.9524999787099659, ""P33D71322690CP31D97171381"": 0.948749978793785, ""P33D79646522CP31D97171381"": 0.9424999789334834, ""P33D87970353CP31D97171381"": 0.9349999791011214, ""P33D96294184CP31D97171381"": 0.9312499791849405, ""P33D04732041CP31D88851913"": 1.0062499775085598, ""P33D13055872CP31D88851913"": 1.0012499776203185, ""P33D21379703CP31D88851913"": 0.9887499778997153, ""P33D29703534CP31D88851913"": 0.9774999781511724, ""P33D38027366CP31D88851913"": 0.9699999783188105, ""P33D46351197CP31D88851913"": 0.9649999784305692, ""P33D54675028CP31D88851913"": 0.9574999785982072, ""P33D62998859CP31D88851913"": 0.9537499786820263, ""P33D71322690CP31D88851913"": 0.944999978877604, ""P33D79646522CP31D88851913"": 0.9374999790452421, ""P33D87970353CP31D88851913"": 0.9287499792408198, ""P33D96294184CP31D88851913"": 0.9187499794643372, ""P33D04732041CP31D80532445"": 1.0049999775364995, ""P33D13055872CP31D80532445"": 0.9987499776761979, ""P33D21379703CP31D80532445"": 0.991249977843836, ""P33D29703534CP31D80532445"": 0.9862499779555947, ""P33D38027366CP31D80532445"": 0.9737499782349914, ""P33D46351197CP31D80532445"": 0.9674999783746898, ""P33D54675028CP31D80532445"": 0.9599999785423279, ""P33D62998859CP31D80532445"": 0.9574999785982072, ""P33D71322690CP31D80532445"": 0.9524999787099659, ""P33D79646522CP31D80532445"": 0.944999978877604, ""P33D87970353CP31D80532445"": 0.9324999791570008, ""P33D96294184CP31D80532445"": 0.9199999794363976, ""P33D04732041CP31D72212978"": 0.9999999776482582, ""P33D13055872CP31D72212978"": 0.9949999777600169, ""P33D21379703CP31D72212978"": 0.991249977843836, ""P33D29703534CP31D72212978"": 0.983749978011474, ""P33D38027366CP31D72212978"": 0.9774999781511724, ""P33D46351197CP31D72212978"": 0.9712499782908708, ""P33D54675028CP31D72212978"": 0.9662499784026295, ""P33D62998859CP31D72212978"": 0.9612499785143882, ""P33D71322690CP31D72212978"": 0.9612499785143882, ""P33D79646522CP31D72212978"": 0.9537499786820263, ""P33D87970353CP31D72212978"": 0.948749978793785, ""P33D96294184CP31D72212978"": 0.9349999791011214, ""P33D04732041CP31D63893510"": 0.9899999778717756, ""P33D13055872CP31D63893510"": 0.9849999779835343, ""P33D21379703CP31D63893510"": 0.9824999780394137, ""P33D29703534CP31D63893510"": 0.9762499781791121, ""P33D38027366CP31D63893510"": 0.9737499782349914, ""P33D46351197CP31D63893510"": 0.9687499783467501, ""P33D54675028CP31D63893510"": 0.9624999784864485, ""P33D62998859CP31D63893510"": 0.9574999785982072, ""P33D71322690CP31D63893510"": 0.9599999785423279, ""P33D79646522CP31D63893510"": 0.9549999786540866, ""P33D87970353CP31D63893510"": 0.9512499787379056, ""P33D96294184CP31D63893510"": 0.9474999788217247, ""P33D04732041CP31D55574043"": 0.9737499782349914, ""P33D13055872CP31D55574043"": 0.9699999783188105, ""P33D21379703CP31D55574043"": 0.9637499784585088, ""P33D29703534CP31D55574043"": 0.9624999784864485, ""P33D38027366CP31D55574043"": 0.9587499785702676, ""P33D46351197CP31D55574043"": 0.9537499786820263, ""P33D54675028CP31D55574043"": 0.9512499787379056, ""P33D62998859CP31D55574043"": 0.9474999788217247, ""P33D71322690CP31D55574043"": 0.9462499788496643, ""P33D79646522CP31D55574043"": 0.9437499789055437, ""P33D87970353CP31D55574043"": 0.941249978961423, ""P33D96294184CP31D55574043"": 0.941249978961423, ""P33D04732041CP31D47254575"": 0.944999978877604, ""P33D13055872CP31D47254575"": 0.9437499789055437, ""P33D21379703CP31D47254575"": 0.941249978961423, ""P33D29703534CP31D47254575"": 0.9424999789334834, ""P33D38027366CP31D47254575"": 0.9424999789334834, ""P33D46351197CP31D47254575"": 0.9399999789893627, ""P33D54675028CP31D47254575"": 0.9362499790731817, ""P33D62998859CP31D47254575"": 0.9312499791849405, ""P33D71322690CP31D47254575"": 0.9299999792128801, ""P33D79646522CP31D47254575"": 0.9249999793246388, ""P33D87970353CP31D47254575"": 0.9199999794363976, ""P33D96294184CP31D47254575"": 0.9199999794363976, ""P33D04732041CP31D38935108"": 0.8924999800510705, ""P33D13055872CP31D38935108"": 0.8987499799113721, ""P33D21379703CP31D38935108"": 0.9049999797716737, ""P33D29703534CP31D38935108"": 0.9074999797157943, ""P33D38027366CP31D38935108"": 0.906249979743734, ""P33D46351197CP31D38935108"": 0.9037499797996134, ""P33D54675028CP31D38935108"": 0.9074999797157943, ""P33D62998859CP31D38935108"": 0.906249979743734, ""P33D71322690CP31D38935108"": 0.9037499797996134, ""P33D79646522CP31D38935108"": 0.8987499799113721, ""P33D87970353CP31D38935108"": 0.8937499800231308, ""P33D96294184CP31D38935108"": 0.8849999802187085, ""P33D04732041CP31D30615640"": 0.7224999838508666, ""P33D13055872CP31D30615640"": 0.708749984158203, ""P33D21379703CP31D30615640"": 0.712499984074384, ""P33D29703534CP31D30615640"": 0.7312499836552888, ""P33D38027366CP31D30615640"": 0.7537499831523746, ""P33D46351197CP31D30615640"": 0.7837499824818224, ""P33D54675028CP31D30615640"": 0.8124999818392098, ""P33D62998859CP31D30615640"": 0.832499981392175, ""P33D71322690CP31D30615640"": 0.8387499812524766, ""P33D79646522CP31D30615640"": 0.8374999812804163, ""P33D87970353CP31D30615640"": 0.832499981392175, ""P33D96294184CP31D30615640"": 0.8149999817833304, ""P33D04732041CP31D22296173"": 0.557499987538904, ""P33D13055872CP31D22296173"": 0.5262499882373959, ""P33D21379703CP31D22296173"": 0.5362499880138785, ""P33D29703534CP31D22296173"": 0.5562499875668436, ""P33D38027366CP31D22296173"": 0.5662499873433262, ""P33D46351197CP31D22296173"": 0.6037499865051359, ""P33D54675028CP31D22296173"": 0.6562499853316694, ""P33D62998859CP31D22296173"": 0.7037499842699617, ""P33D71322690CP31D22296173"": 0.7374999835155904, ""P33D79646522CP31D22296173"": 0.751249983208254, ""P33D04732041CP31D13976705"": 0.40249999100342393, ""P33D13055872CP31D13976705"": 0.3837499914225191, ""P33D21379703CP31D13976705"": 0.4012499910313636, ""P33D29703534CP31D13976705"": 0.4112499908078462}","{""P34D04618015CP31D97171381"": 0.9312499791849405, ""P34D12941847CP31D97171381"": 0.9362499790731817, ""P34D21265678CP31D97171381"": 0.9387499790173024, ""P34D29589509CP31D97171381"": 0.9387499790173024, ""P34D37913340CP31D97171381"": 0.9374999790452421, ""P34D46237172CP31D97171381"": 0.9324999791570008, ""P34D54561003CP31D97171381"": 0.9237499793525785, ""P34D62884834CP31D97171381"": 0.9187499794643372, ""P34D04618015CP31D88851913"": 0.9187499794643372, ""P34D12941847CP31D88851913"": 0.9199999794363976, ""P34D21265678CP31D88851913"": 0.9212499794084579, ""P34D29589509CP31D88851913"": 0.9212499794084579, ""P34D37913340CP31D88851913"": 0.9137499795760959, ""P34D46237172CP31D88851913"": 0.8999999798834324, ""P34D54561003CP31D88851913"": 0.8837499802466482, ""P34D04618015CP31D80532445"": 0.9187499794643372, ""P34D12941847CP31D80532445"": 0.9174999794922769, ""P34D21265678CP31D80532445"": 0.9137499795760959, ""P34D29589509CP31D80532445"": 0.902499979827553, ""P34D37913340CP31D80532445"": 0.8912499800790101, ""P34D46237172CP31D80532445"": 0.8662499806378037, ""P34D54561003CP31D80532445"": 0.8399999812245369, ""P34D04618015CP31D72212978"": 0.9287499792408198, ""P34D12941847CP31D72212978"": 0.9199999794363976, ""P34D21265678CP31D72212978"": 0.9087499796878546, ""P34D29589509CP31D72212978"": 0.8924999800510705, ""P34D37913340CP31D72212978"": 0.8687499805819243, ""P34D46237172CP31D72212978"": 0.824999981559813, ""P34D54561003CP31D72212978"": 0.789999982342124, ""P34D04618015CP31D63893510"": 0.9387499790173024, ""P34D12941847CP31D63893510"": 0.9237499793525785, ""P34D21265678CP31D63893510"": 0.9049999797716737, ""P34D29589509CP31D63893510"": 0.8812499803025275, ""P34D04618015CP31D55574043"": 0.9337499791290611, ""P34D12941847CP31D55574043"": 0.9162499795202166, ""P34D21265678CP31D55574043"": 0.8924999800510705, ""P34D29589509CP31D55574043"": 0.8599999807775021, ""P34D04618015CP31D47254575"": 0.9124999796040356, ""P34D12941847CP31D47254575"": 0.8949999799951911, ""P34D21265678CP31D47254575"": 0.863749980693683, ""P34D29589509CP31D47254575"": 0.8337499813642353, ""P34D04618015CP31D38935108"": 0.8699999805539846, ""P34D12941847CP31D38935108"": 0.8449999811127782, ""P34D21265678CP31D38935108"": 0.7974999821744859, ""P34D04618015CP31D30615640"": 0.7624999829567969, ""P34D12941847CP31D30615640"": 0.6999999843537807}","{""P34D71208665CP29D22628951"": 0.08874999801628292, ""P34D79532497CP29D22628951"": 0.12374999723397195, ""P34D71208665CP29D14309484"": 0.12249999726191163, ""P34D79532497CP29D14309484"": 0.15249999659135938, ""P34D71208665CP29D05990016"": 0.1762499960605055, ""P34D79532497CP29D05990016"": 0.19374999566935003}","{""P34D71208665CP28D97670549"": 0.20499999541789293, ""P34D79532497CP28D97670549"": 0.20124999550171196, ""P34D71208665CP28D89351081"": 0.20999999530613422, ""P34D71208665CP28D81031613"": 0.29874999332241714, ""P34D71208665CP28D72712146"": 0.41374999075196683, ""P34D62884834CP28D64392678"": 0.5299999881535769, ""P34D62884834CP28D56073211"": 0.6037499865051359, ""P34D62884834CP28D47753743"": 0.6724999849684536, ""P34D54561003CP28D39434276"": 0.6649999851360917, ""P34D62884834CP28D39434276"": 0.708749984158203, ""P34D54561003CP28D31114808"": 0.7499999832361937, ""P34D54561003CP28D22795341"": 0.8362499813083559, ""P34D54561003CP28D14475873"": 0.8624999807216227, ""P34D54561003CP28D06156405"": 0.789999982342124, ""P34D62884834CP28D06156405"": 0.6437499856110662, ""P34D71208665CP28D06156405"": 0.5012499887961894, ""P34D79532497CP28D06156405"": 0.40874999086372554, ""P34D87856328CP28D06156405"": 0.33749999245628715, ""P34D96180159CP28D06156405"": 0.24999999441206455}","{""P33D04732041CP28D89351081"": 0.41374999075196683, ""P33D04732041CP28D81031613"": 0.5049999887123704, ""P33D04732041CP28D72712146"": 0.5724999872036278, ""P33D13055872CP28D72712146"": 0.5062499886844307, ""P33D04732041CP28D64392678"": 0.6212499861139804, ""P33D13055872CP28D64392678"": 0.5674999873153865, ""P33D04732041CP28D56073211"": 0.6587499852757901, ""P33D13055872CP28D56073211"": 0.6099999863654375, ""P33D21379703CP28D56073211"": 0.5524999876506627, ""P33D04732041CP28D47753743"": 0.666249985108152, ""P33D13055872CP28D47753743"": 0.6649999851360917, ""P33D21379703CP28D47753743"": 0.5874999868683517, ""P33D13055872CP28D39434276"": 0.6962499844375998, ""P33D21379703CP28D39434276"": 0.6812499847728759, ""P33D21379703CP28D31114808"": 0.7212499838788062, ""P33D29703534CP28D31114808"": 0.6999999843537807, ""P33D21379703CP28D22795341"": 0.7299999836832285, ""P33D29703534CP28D22795341"": 0.7562499830964953, ""P33D38027366CP28D22795341"": 0.7312499836552888, ""P33D46351197CP28D22795341"": 0.6437499856110662, ""P33D38027366CP28D14475873"": 0.793749982258305, ""P33D46351197CP28D14475873"": 0.7562499830964953, ""P33D54675028CP28D14475873"": 0.6787499848287553, ""P33D54675028CP28D06156405"": 0.7399999834597111, ""P33D62998859CP28D06156405"": 0.6499999854713678}","{""P35D04503990CP28D06156405"": 0.17749999603256583}"
20240221,"{""P33D04732041CP31D97171381"": 0.5737499871756881, ""P33D13055872CP31D97171381"": 0.5737499871756881, ""P33D21379703CP31D97171381"": 0.5737499871756881, ""P33D29703534CP31D97171381"": 0.5699999872595072, ""P33D38027366CP31D97171381"": 0.5712499872315675, ""P33D46351197CP31D97171381"": 0.5699999872595072, ""P33D54675028CP31D97171381"": 0.5737499871756881, ""P33D62998859CP31D97171381"": 0.5749999871477485, ""P33D71322690CP31D97171381"": 0.5762499871198088, ""P33D79646522CP31D97171381"": 0.5762499871198088, ""P33D87970353CP31D97171381"": 0.5749999871477485, ""P33D96294184CP31D97171381"": 0.5724999872036278, ""P33D04732041CP31D88851913"": 0.5762499871198088, ""P33D13055872CP31D88851913"": 0.5774999870918691, ""P33D21379703CP31D88851913"": 0.5812499870080501, ""P33D29703534CP31D88851913"": 0.5799999870359898, ""P33D38027366CP31D88851913"": 0.5774999870918691, ""P33D46351197CP31D88851913"": 0.5762499871198088, ""P33D54675028CP31D88851913"": 0.5749999871477485, ""P33D62998859CP31D88851913"": 0.5762499871198088, ""P33D71322690CP31D88851913"": 0.5774999870918691, ""P33D79646522CP31D88851913"": 0.5762499871198088, ""P33D87970353CP31D88851913"": 0.5749999871477485, ""P33D96294184CP31D88851913"": 0.5724999872036278, ""P33D04732041CP31D80532445"": 0.5824999869801104, ""P33D13055872CP31D80532445"": 0.584999986924231, ""P33D21379703CP31D80532445"": 0.5862499868962914, ""P33D29703534CP31D80532445"": 0.588749986840412, ""P33D38027366CP31D80532445"": 0.5862499868962914, ""P33D46351197CP31D80532445"": 0.584999986924231, ""P33D54675028CP31D80532445"": 0.584999986924231, ""P33D62998859CP31D80532445"": 0.584999986924231, ""P33D71322690CP31D80532445"": 0.5874999868683517, ""P33D79646522CP31D80532445"": 0.5874999868683517, ""P33D87970353CP31D80532445"": 0.588749986840412, ""P33D96294184CP31D80532445"": 0.5874999868683517, ""P33D04732041CP31D72212978"": 0.5812499870080501, ""P33D13055872CP31D72212978"": 0.5837499869521707, ""P33D21379703CP31D72212978"": 0.5862499868962914, ""P33D29703534CP31D72212978"": 0.5899999868124723, ""P33D38027366CP31D72212978"": 0.5899999868124723, ""P33D46351197CP31D72212978"": 0.5912499867845327, ""P33D54675028CP31D72212978"": 0.5912499867845327, ""P33D62998859CP31D72212978"": 0.5912499867845327, ""P33D71322690CP31D72212978"": 0.5937499867286533, ""P33D79646522CP31D72212978"": 0.5949999867007136, ""P33D87970353CP31D72212978"": 0.596249986672774, ""P33D96294184CP31D72212978"": 0.596249986672774, ""P33D04732041CP31D63893510"": 0.5774999870918691, ""P33D13055872CP31D63893510"": 0.5799999870359898, ""P33D21379703CP31D63893510"": 0.5799999870359898, ""P33D29703534CP31D63893510"": 0.5862499868962914, ""P33D38027366CP31D63893510"": 0.5899999868124723, ""P33D46351197CP31D63893510"": 0.5899999868124723, ""P33D54675028CP31D63893510"": 0.5912499867845327, ""P33D62998859CP31D63893510"": 0.5899999868124723, ""P33D71322690CP31D63893510"": 0.5899999868124723, ""P33D79646522CP31D63893510"": 0.5949999867007136, ""P33D87970353CP31D63893510"": 0.5949999867007136, ""P33D96294184CP31D63893510"": 0.596249986672774, ""P33D04732041CP31D55574043"": 0.5687499872874469, ""P33D13055872CP31D55574043"": 0.5699999872595072, ""P33D21379703CP31D55574043"": 0.5724999872036278, ""P33D29703534CP31D55574043"": 0.5737499871756881, ""P33D38027366CP31D55574043"": 0.5762499871198088, ""P33D46351197CP31D55574043"": 0.5799999870359898, ""P33D54675028CP31D55574043"": 0.5799999870359898, ""P33D62998859CP31D55574043"": 0.5812499870080501, ""P33D71322690CP31D55574043"": 0.5837499869521707, ""P33D79646522CP31D55574043"": 0.584999986924231, ""P33D87970353CP31D55574043"": 0.5862499868962914, ""P33D96294184CP31D55574043"": 0.5912499867845327, ""P33D04732041CP31D47254575"": 0.5562499875668436, ""P33D13055872CP31D47254575"": 0.5599999874830246, ""P33D21379703CP31D47254575"": 0.5612499874550849, ""P33D29703534CP31D47254575"": 0.5637499873992056, ""P33D38027366CP31D47254575"": 0.5687499872874469, ""P33D46351197CP31D47254575"": 0.5699999872595072, ""P33D54675028CP31D47254575"": 0.5687499872874469, ""P33D62998859CP31D47254575"": 0.5737499871756881, ""P33D71322690CP31D47254575"": 0.5724999872036278, ""P33D79646522CP31D47254575"": 0.5737499871756881, ""P33D87970353CP31D47254575"": 0.5762499871198088, ""P33D96294184CP31D47254575"": 0.5787499870639294, ""P33D04732041CP31D38935108"": 0.5274999882094562, ""P33D13055872CP31D38935108"": 0.5349999880418181, ""P33D21379703CP31D38935108"": 0.5387499879579991, ""P33D29703534CP31D38935108"": 0.5412499879021198, ""P33D38027366CP31D38935108"": 0.5449999878183007, ""P33D46351197CP31D38935108"": 0.546249987790361, ""P33D54675028CP31D38935108"": 0.5487499877344817, ""P33D62998859CP31D38935108"": 0.5512499876786023, ""P33D71322690CP31D38935108"": 0.5562499875668436, ""P33D79646522CP31D38935108"": 0.5587499875109643, ""P33D87970353CP31D38935108"": 0.5612499874550849, ""P33D96294184CP31D38935108"": 0.5612499874550849, ""P33D04732041CP31D30615640"": 0.4224999905563891, ""P33D13055872CP31D30615640"": 0.41999999061226845, ""P33D21379703CP31D30615640"": 0.4237499905284494, ""P33D29703534CP31D30615640"": 0.43624999024905264, ""P33D38027366CP31D30615640"": 0.4549999898299575, ""P33D46351197CP31D30615640"": 0.47499998938292265, ""P33D54675028CP31D30615640"": 0.49124998901970685, ""P33D62998859CP31D30615640"": 0.5062499886844307, ""P33D71322690CP31D30615640"": 0.5174999884329736, ""P33D79646522CP31D30615640"": 0.5199999883770943, ""P33D87970353CP31D30615640"": 0.5224999883212149, ""P33D96294184CP31D30615640"": 0.5162499884609133, ""P33D04732041CP31D22296173"": 0.3224999927915633, ""P33D13055872CP31D22296173"": 0.3074999931268394, ""P33D21379703CP31D22296173"": 0.31624999293126166, ""P33D29703534CP31D22296173"": 0.33124999259598553, ""P33D38027366CP31D22296173"": 0.33874999242834747, ""P33D46351197CP31D22296173"": 0.3624999918974936, ""P33D54675028CP31D22296173"": 0.39749999111518264, ""P33D62998859CP31D22296173"": 0.4287499904166907, ""P33D71322690CP31D22296173"": 0.4549999898299575, ""P33D79646522CP31D22296173"": 0.46874998952262104, ""P33D04732041CP31D13976705"": 0.22749999491497874, ""P33D13055872CP31D13976705"": 0.21624999516643584, ""P33D21379703CP31D13976705"": 0.23249999480322003, ""P33D29703534CP31D13976705"": 0.2412499946076423}","{""P34D04618015CP31D97171381"": 0.5749999871477485, ""P34D12941847CP31D97171381"": 0.5824999869801104, ""P34D21265678CP31D97171381"": 0.592499986756593, ""P34D29589509CP31D97171381"": 0.5987499866168946, ""P34D37913340CP31D97171381"": 0.6012499865610152, ""P34D46237172CP31D97171381"": 0.6037499865051359, ""P34D54561003CP31D97171381"": 0.6037499865051359, ""P34D62884834CP31D97171381"": 0.6049999864771962, ""P34D04618015CP31D88851913"": 0.5687499872874469, ""P34D12941847CP31D88851913"": 0.5724999872036278, ""P34D21265678CP31D88851913"": 0.5762499871198088, ""P34D29589509CP31D88851913"": 0.5799999870359898, ""P34D37913340CP31D88851913"": 0.5812499870080501, ""P34D46237172CP31D88851913"": 0.5799999870359898, ""P34D54561003CP31D88851913"": 0.5762499871198088, ""P34D04618015CP31D80532445"": 0.5774999870918691, ""P34D12941847CP31D80532445"": 0.5774999870918691, ""P34D21265678CP31D80532445"": 0.5762499871198088, ""P34D29589509CP31D80532445"": 0.5737499871756881, ""P34D37913340CP31D80532445"": 0.5687499872874469, ""P34D46237172CP31D80532445"": 0.5587499875109643, ""P34D54561003CP31D80532445"": 0.5474999877624214, ""P34D04618015CP31D72212978"": 0.592499986756593, ""P34D12941847CP31D72212978"": 0.588749986840412, ""P34D21265678CP31D72212978"": 0.5837499869521707, ""P34D29589509CP31D72212978"": 0.5762499871198088, ""P34D37913340CP31D72212978"": 0.5612499874550849, ""P34D46237172CP31D72212978"": 0.5387499879579991, ""P34D54561003CP31D72212978"": 0.5224999883212149, ""P34D04618015CP31D63893510"": 0.596249986672774, ""P34D12941847CP31D63893510"": 0.5937499867286533, ""P34D21265678CP31D63893510"": 0.5874999868683517, ""P34D29589509CP31D63893510"": 0.5749999871477485, ""P34D04618015CP31D55574043"": 0.5912499867845327, ""P34D12941847CP31D55574043"": 0.5874999868683517, ""P34D21265678CP31D55574043"": 0.5774999870918691, ""P34D29589509CP31D55574043"": 0.5599999874830246, ""P34D04618015CP31D47254575"": 0.5812499870080501, ""P34D12941847CP31D47254575"": 0.5749999871477485, ""P34D21265678CP31D47254575"": 0.5612499874550849, ""P34D29589509CP31D47254575"": 0.546249987790361, ""P34D04618015CP31D38935108"": 0.5549999875947833, ""P34D12941847CP31D38935108"": 0.5437499878462404, ""P34D21265678CP31D38935108"": 0.5162499884609133, ""P34D04618015CP31D30615640"": 0.4874999891035259, ""P34D12941847CP31D30615640"": 0.4512499899137765}","{""P34D71208665CP29D22628951"": 0.16624999628402293, ""P34D79532497CP29D22628951"": 0.22749999491497874, ""P34D71208665CP29D14309484"": 0.18749999580904841, ""P34D79532497CP29D14309484"": 0.23749999469146132, ""P34D71208665CP29D05990016"": 0.2137499952223152, ""P34D79532497CP29D05990016"": 0.23874999466352165}","{""P34D71208665CP28D97670549"": 0.2249999949708581, ""P34D79532497CP28D97670549"": 0.22249999502673745, ""P34D71208665CP28D89351081"": 0.2137499952223152, ""P34D71208665CP28D81031613"": 0.30374999321065843, ""P34D71208665CP28D72712146"": 0.4287499904166907, ""P34D62884834CP28D64392678"": 0.5724999872036278, ""P34D62884834CP28D56073211"": 0.6687499850522727, ""P34D62884834CP28D47753743"": 0.7499999832361937, ""P34D54561003CP28D39434276"": 0.7324999836273491, ""P34D62884834CP28D39434276"": 0.7749999826774001, ""P34D54561003CP28D31114808"": 0.8187499816995114, ""P34D54561003CP28D22795341"": 0.909999979659915, ""P34D54561003CP28D14475873"": 0.9337499791290611, ""P34D54561003CP28D06156405"": 0.8399999812245369, ""P34D62884834CP28D06156405"": 0.6849999846890569, ""P34D71208665CP28D06156405"": 0.5337499880697578, ""P34D79532497CP28D06156405"": 0.43749999022111297, ""P34D87856328CP28D06156405"": 0.3512499921489507, ""P34D96180159CP28D06156405"": 0.25499999430030584}","{""P33D04732041CP28D89351081"": 0.5512499876786023, ""P33D04732041CP28D81031613"": 0.6812499847728759, ""P33D04732041CP28D72712146"": 0.7774999826215208, ""P33D13055872CP28D72712146"": 0.6912499845493585, ""P33D04732041CP28D64392678"": 0.8524999809451401, ""P33D13055872CP28D64392678"": 0.7787499825935811, ""P33D04732041CP28D56073211"": 0.902499979827553, ""P33D13055872CP28D56073211"": 0.8374999812804163, ""P33D21379703CP28D56073211"": 0.7524999831803143, ""P33D04732041CP28D47753743"": 0.8924999800510705, ""P33D13055872CP28D47753743"": 0.8962499799672514, ""P33D21379703CP28D47753743"": 0.7974999821744859, ""P33D13055872CP28D39434276"": 0.9162499795202166, ""P33D21379703CP28D39434276"": 0.8924999800510705, ""P33D21379703CP28D31114808"": 0.9187499794643372, ""P33D29703534CP28D31114808"": 0.8887499801348895, ""P33D21379703CP28D22795341"": 0.902499979827553, ""P33D29703534CP28D22795341"": 0.9312499791849405, ""P33D38027366CP28D22795341"": 0.8962499799672514, ""P33D46351197CP28D22795341"": 0.7812499825377017, ""P33D38027366CP28D14475873"": 0.941249978961423, ""P33D46351197CP28D14475873"": 0.8962499799672514, ""P33D54675028CP28D14475873"": 0.8124999818392098, ""P33D54675028CP28D06156405"": 0.867499980609864, ""P33D62998859CP28D06156405"": 0.7849999824538827}","{""P35D04503990CP28D06156405"": 0.1762499960605055}"
